ma_bds,loai_tien_ich,ten_tien_ich,khoảng cách,latitude,longitude
6QNT28,bệnh viện,Viện Tim Thành phố Hồ Chí Minh,630.0,,
6QNT28,bệnh viện,Bệnh viện Nhân dân 115,633.0,,
6QNT28,công viên,Khu du lịch Kỳ Hòa,159.0,,
6QNT28,công viên,Công viên Vườn Lài,390.0,,
6QNT28,công viên,Công viên số 1 Lý Thái Tổ,1200.0,,
6QNT28,siêu thị,Siêu Thị Co.opmart,230.0,,
6QNT28,siêu thị,Co.op Xtra,582.0,,
6QNT28,siêu thị,Busy Morning Market,874.0,,
6QNT28,trung tâm thương mại,Vạn Hạnh Mall,581.0,,
6QNT28,trung tâm thương mại,Vincom Plaza Ba Tháng Hai,910.0,,
6QNT28,trung tâm thương mại,Cừa hàng Saigon Hobby,1100.0,,
UA9XAS,chợ,Chợ Xóm Mới,419.0,,
UA9XAS,chợ,Chợ Hạnh Thông Tây,1400.0,,
UA9XAS,chợ,Chợ An Hội,1900.0,,
UA9XAS,trường học,Trường Tiểu Học Phan Chu Trinh- Cơ Sở 2,99.0,,
UA9XAS,trường học,Trường Tiểu học Phan Chu Trinh - cơ sở 1,220.0,,
UA9XAS,trường học,Trường Trung học cơ sở Phan Tây Hồ,239.0,,
UA9XAS,bệnh viện,Bệnh viện Đa khoa Gò Vấp,1500.0,,
UA9XAS,bệnh viện,Phòng Khám Đa Khoa Hữu Nghị,1900.0,,
UA9XAS,công viên,Công viên Làng Hoa Gò Vấp,830.0,,
UA9XAS,công viên,Mercedes Sidewalk park,1400.0,,
UA9XAS,công viên,Công viên Hòa Bình,1600.0,,
UA9XAS,siêu thị,Co.opmart SCA Phạm Văn Chiêu,886.0,,
UA9XAS,siêu thị,WinMart,1700.0,,
UA9XAS,siêu thị,FamilyMart,1900.0,,
UA9XAS,trung tâm thương mại,Thế Giới Sữa,729.0,,
UA9XAS,trung tâm thương mại,669,760.0,,
UA9XAS,trung tâm thương mại,571,835.0,,
9Z755P,chợ,Chợ Bình Long,556.0,,
9Z755P,chợ,Chợ Bốn Xã mới,1200.0,,
9Z755P,chợ,Chợ Tân Phú 2,1500.0,,
9Z755P,trường học,Trường Trung học cơ sở Lý Thường Kiệt,859.0,,
9Z755P,trường học,Trường Trung học cơ sở Trần Quốc Toản,1000.0,,
9Z755P,trường học,Trường Tiểu học Võ Thị Sáu,1100.0,,
9Z755P,bệnh viện,Trạm Y Tế phường Bình Hưng Hòa,1500.0,,
9Z755P,siêu thị,Bách Hóa XXanh 175C Đường Số 8,615.0,,
9Z755P,siêu thị,Siêu thị Đại Gia Hỷ,951.0,,
9Z755P,siêu thị,Cửa hàng nội thất Auli Star,1100.0,,
9Z755P,trung tâm thương mại,Cửa Hàng Thực Phẩm Tiện Lợi Satra Food,469.0,,
9Z755P,trung tâm thương mại,Bách Hóa Xanh,539.0,,
9Z755P,trung tâm thương mại,Cửa Hàng Gạo Hạt Ngọc Trời,1700.0,,
DBTDVH,chợ,Chợ Phú Xuân,1700.0,,
DBTDVH,trường học,Trường Trung học cơ sở Nguyễn Bỉnh Khiêm,192.0,,
DBTDVH,trường học,Trường Tiểu học Lâm Văn Bền,457.0,,
DBTDVH,trường học,Trường Trung học phổ thông Dương Văn Dương,985.0,,
DBTDVH,công viên,Công viên Phú Xuân,1800.0,,
DBTDVH,siêu thị,CoopMart Nguyễn Bình,1700.0,,
DBTDVH,siêu thị,Co.opmart Nguyễn Bình,1800.0,,
6UC5N8,chợ,Chợ Sơn Kỳ,1800.0,,
6UC5N8,trường học,Trường Tiểu học Lê Trọng Tấn,249.0,,
6UC5N8,trường học,Trường Trung học phổ thông Bình Hưng Hòa,329.0,,
6UC5N8,trường học,Trường Tiểu học Huỳnh Thúc Kháng,627.0,,
6UC5N8,bệnh viện,Yoga trị liệu l Ci Yoga Therapy CN Celadon,1000.0,,
6UC5N8,bệnh viện,Trạm Y Tế phường Bình Hưng Hòa,1500.0,,
6UC5N8,công viên,Công viên Gia Phú,279.0,,
6UC5N8,công viên,Công viên Sơn Kỳ,561.0,,
6UC5N8,công viên,Công viên Hồ trái tim,1800.0,,
6UC5N8,siêu thị,Chả cua Huế,1600.0,,
6UC5N8,siêu thị,Shop Vinafood,1600.0,,
6UC5N8,trung tâm thương mại,Nhà đậu xe Aeon Mall Tân Phú Celadon;Commercial_AEONMallTanPhu Storie 4,1300.0,,
6SZTX8,chợ,Chợ Ngã Ba Bầu,989.0,,
6SZTX8,chợ,Chợ Tân Chánh Hiệp,1200.0,,
6SZTX8,chợ,Chợ Trung Chánh,1800.0,,
6SZTX8,trường học,Trường Trung học cơ sở Trần Quang Khải,441.0,,
6SZTX8,trường học,Trường Tiểu học Trần Quang Cơ,707.0,,
6SZTX8,trường học,Trung tâm Giáo dục nghề nghiệp - Giáo dục thường xuyên Quận 12,752.0,,
6SZTX8,bệnh viện,Bệnh viện Đa khoa Trung Mỹ Tây,1200.0,,
6SZTX8,bệnh viện,188 Beauty Spa quận 12 | Viện thẩm mỹ hàng đầu tpHCM,2000.0,,
6SZTX8,công viên,Công Viên Trúc Lâm,911.0,,
6SZTX8,công viên,The parkland,949.0,,
6SZTX8,công viên,Cây xanh,972.0,,
6SZTX8,siêu thị,Co-opmart Tô Ký,1300.0,,
6SZTX8,siêu thị,Bách hóa XANH.COM,1300.0,,
6SZTX8,siêu thị,CoopMart Hiệp Thành,2000.0,,
6SZTX8,trung tâm thương mại,Nhà Phân Phối Diana Unicharm,1300.0,,
6SZTX8,trung tâm thương mại,SuSu,1900.0,,
40VEYF,chợ,Chợ Tân Trụ,117.0,,
40VEYF,trường học,"Trường Trung học cơ sở - Trung học phổ thông Pathway Tuệ Đức - Cơ sở Nguyễn Sỹ Sách, Quận Tân Bình",192.0,,
40VEYF,trường học,Trường Tiểu Học Nguyễn Văn Kip,260.0,,
40VEYF,trường học,Trường Trung học phổ thông Tư Thục Đinh Tiên Hoàng,1300.0,,
40VEYF,công viên,Công viên Nguyễn Sỹ Sách,252.0,,
40VEYF,siêu thị,Co.op Mart Trường Chinh,522.0,,
40VEYF,siêu thị,Co.op Mart Thắng Lợi,534.0,,
40VEYF,siêu thị,Co.opmart Thắng Lợi,547.0,,
7KE8FA,chợ,Chợ Võ Thành Trang,293.0,,
7KE8FA,chợ,Chợ Hoàng Hoa Thám,1200.0,,
7KE8FA,chợ,Chợ Tân Phú,1300.0,,
7KE8FA,trường học,Trường Tiểu học Thân Nhân Trung,494.0,,
7KE8FA,trường học,Trường Tiểu học Tân Sơn Nhì,521.0,,
7KE8FA,trường học,Xuất Khẩu Lao Động Esuhai,549.0,,
7KE8FA,bệnh viện,Bệnh Viện Đa Khoa Mỹ Đức,586.0,,
7KE8FA,công viên,Công viên Bàu Cát 3,1100.0,,
7KE8FA,siêu thị,Pandora Trường Chinh,509.0,,
7KE8FA,siêu thị,Big C,538.0,,
7KE8FA,siêu thị,Cửa Hàng 137FoodMart,1200.0,,
7KE8FA,trung tâm thương mại,LOTTE Mart Cộng Hòa,1700.0,,
7KE8FA,trung tâm thương mại,Pico Plaza,1800.0,,
857MH3,chợ,Chợ Hiệp Thành,1100.0,,
857MH3,trường học,Trường Trung học cơ sở Nguyễn Chí Thanh,1000.0,,
857MH3,trường học,Trường Tiểu học Nguyễn Thái Bình,1100.0,,
857MH3,trường học,Trường Tiểu học Võ Thị Sáu,1400.0,,
857MH3,bệnh viện,188 Beauty Spa quận 12 | Viện thẩm mỹ hàng đầu tpHCM,1500.0,,
857MH3,công viên,The parkland,1200.0,,
857MH3,công viên,Cây xanh,1200.0,,
857MH3,công viên,Công Viên Trúc Lâm,1300.0,,
857MH3,siêu thị,CoopMart Hiệp Thành,1300.0,,
857MH3,siêu thị,Bách Hóa Hạnh Dương,1900.0,,
857MH3,trung tâm thương mại,SuSu,1100.0,,
857MH3,trung tâm thương mại,Tạp Hóa Út Huệ,1700.0,,
857MH3,trung tâm thương mại,Cửa Hàng Sữa Dony,1700.0,,
020WV9,chợ,Chợ Rạch Ông,501.0,,
020WV9,chợ,Chợ Hòa Bình,788.0,,
020WV9,chợ,Chợ Nancy,1000.0,,
020WV9,trường học,Trường Tiểu Học Âu Dương Lân,137.0,,
020WV9,trường học,Khoa Y Tế Công Cộng ĐH Y Dược Thành phố Hồ Chí Minh,366.0,,
020WV9,trường học,Trường Tiểu học Trần Danh Lâm,411.0,,
020WV9,bệnh viện,Phòng Khám Đa Khoa Thế Giới,572.0,,
020WV9,bệnh viện,Bệnh viện Tâm thần Thành phố Hồ Chí Minh,688.0,,
020WV9,bệnh viện,Bệnh viện Bệnh Nhiệt đới,718.0,,
020WV9,công viên,Công viên Phường 2,246.0,,
020WV9,công viên,Công viên Dạ Nam,252.0,,
020WV9,công viên,Công viên 310A Hưng Phú,641.0,,
020WV9,siêu thị,Bách Hóa Xanh,214.0,,
020WV9,siêu thị,AEON Tạ Quang Bửu,877.0,,
020WV9,siêu thị,FamilyMart,1500.0,,
020WV9,trung tâm thương mại,Parc Mall,810.0,,
020WV9,trung tâm thương mại,Trung tâm Thương Mại An Đông Plaza,1500.0,,
020WV9,trung tâm thương mại,Centre Mall Phạm Hùng,1700.0,,
ABHXUY,chợ,Chợ Phú Lâm,287.0,,
ABHXUY,chợ,Chợ Tân Hòa Đông,507.0,,
ABHXUY,chợ,Chợ Phú Định,1100.0,,
ABHXUY,trường học,Trường Trung học phổ thông tư thục Phú Lâm,271.0,,
ABHXUY,trường học,Trường Trung học cơ sở Đoàn Kết,281.0,,
ABHXUY,trường học,Trường Tiểu học Âu Cơ,390.0,,
ABHXUY,bệnh viện,Bệnh viện Đa khoa Bình Phú,1300.0,,
ABHXUY,bệnh viện,Bệnh viện Đa khoa Lãnh Binh Thăng,1800.0,,
ABHXUY,công viên,Công viên Bãi Cát,373.0,,
ABHXUY,công viên,Lương Thế Vinh,723.0,,
ABHXUY,công viên,Công Viên 158 Phan Anh,895.0,,
ABHXUY,siêu thị,Bách Hóa XANH,331.0,,
ABHXUY,siêu thị,Co.opMart Phú Lâm,476.0,,
ABHXUY,siêu thị,Satra Foods,542.0,,
ABHXUY,trung tâm thương mại,Nhi,1600.0,,
5KYGG7,chợ,Chợ Cây Điệp,426.0,,
5KYGG7,chợ,Chợ Cây Quéo,596.0,,
5KYGG7,chợ,Chợ Bà Chiểu,1400.0,,
5KYGG7,trường học,Trung Tâm Dạy Nghề Bình Thạnh,465.0,,
5KYGG7,trường học,Trường tiểu học Nguyễn Thượng Hiền,718.0,,
5KYGG7,trường học,Trường Tiểu Học Nguyễn Bá Ngọc,767.0,,
5KYGG7,bệnh viện,Bệnh viện Ung bướu,801.0,,
5KYGG7,bệnh viện,Bệnh viện Nhân dân Gia Định,915.0,,
5KYGG7,bệnh viện,Bệnh Viện Quốc Tế Columbia Asia,1000.0,,
5KYGG7,công viên,Công viên Văn hóa Phú Nhuận,985.0,,
5KYGG7,công viên,Công viên trung tâm HCA,1200.0,,
5KYGG7,công viên,Công viên Bến Hải,1600.0,,
5KYGG7,siêu thị,WinMart,463.0,,
5KYGG7,siêu thị,Cửa Hàng Tiện Lợi Shop&Go!,695.0,,
5KYGG7,siêu thị,Siêu Thị Bình Hòa,881.0,,
5KYGG7,trung tâm thương mại,Trung Tâm Thương Mại Vincom Plaza Gò Vấp,1700.0,,
5KYGG7,trung tâm thương mại,GO! Go Vap,2000.0,,
RGUMFJ,trường học,Trường Tiểu học Lê Trọng Tấn,322.0,,
RGUMFJ,trường học,Trường Tiểu học Huỳnh Thúc Kháng,359.0,,
RGUMFJ,trường học,Trường Trung học phổ thông Bình Hưng Hòa,401.0,,
RGUMFJ,bệnh viện,Yoga trị liệu l Ci Yoga Therapy CN Celadon,1400.0,,
RGUMFJ,bệnh viện,Trạm Y Tế phường Bình Hưng Hòa,1500.0,,
RGUMFJ,công viên,Công viên Gia Phú,614.0,,
RGUMFJ,công viên,Công viên Sơn Kỳ,917.0,,
RGUMFJ,công viên,Công viên Hồ trái tim,1500.0,,
RGUMFJ,siêu thị,Chả cua Huế,1900.0,,
RGUMFJ,siêu thị,Shop Vinafood,1900.0,,
RGUMFJ,trung tâm thương mại,Nhà đậu xe Aeon Mall Tân Phú Celadon;Commercial_AEONMallTanPhu Storie 4,1700.0,,
RGUMFJ,trung tâm thương mại,Công Ty TNHH Trang Thiết Bị Bảo Hộ Thiên Phúc,1900.0,,
QAJEYU,chợ,Chợ Hiệp Thành,1100.0,,
QAJEYU,chợ,Chợ Ngã Ba Bầu,1700.0,,
QAJEYU,trường học,Trường Trung học cơ sở Nguyễn Chí Thanh,599.0,,
QAJEYU,trường học,Trường Tiểu học Nguyễn Thái Bình,616.0,,
QAJEYU,trường học,Trường Tiểu học Võ Thị Sáu,645.0,,
QAJEYU,bệnh viện,188 Beauty Spa quận 12 | Viện thẩm mỹ hàng đầu tpHCM,1300.0,,
QAJEYU,bệnh viện,Bệnh viện Đa khoa Trung Mỹ Tây,1900.0,,
QAJEYU,công viên,The parkland,160.0,,
QAJEYU,công viên,Cây xanh,197.0,,
QAJEYU,công viên,Công Viên Trúc Lâm,305.0,,
QAJEYU,siêu thị,CoopMart Hiệp Thành,1200.0,,
QAJEYU,siêu thị,Bách Hóa Hạnh Dương,2000.0,,
QAJEYU,trung tâm thương mại,SuSu,1100.0,,
37ETBQ,chợ,An Dong Market,218.0,,
37ETBQ,chợ,Chọ mini,489.0,,
37ETBQ,chợ,Ho Thi Ky Food Street,494.0,,
37ETBQ,trường học,Trường Trung học cơ sở Phan Sào Nam,315.0,,
37ETBQ,trường học,Trường Trung học phổ thông Vạn Hạnh,381.0,,
37ETBQ,trường học,Trung Tâm Giáo dục thường xuyên Quận 10,423.0,,
37ETBQ,bệnh viện,Bệnh viện Nhi đồng 1,296.0,,
37ETBQ,bệnh viện,Bệnh viện Đa Khoa Vạn Hạnh,356.0,,
37ETBQ,bệnh viện,Viện Tim Thành phố Hồ Chí Minh,750.0,,
37ETBQ,công viên,Công viên Vườn Lài,318.0,,
37ETBQ,công viên,Khu du lịch Kỳ Hòa,463.0,,
37ETBQ,công viên,Công viên số 1 Lý Thái Tổ,789.0,,
37ETBQ,siêu thị,Co.op Xtra,359.0,,
37ETBQ,siêu thị,Siêu thị Sài Gòn (SATRA MART),555.0,,
37ETBQ,siêu thị,Siêu Thị Co.opmart,662.0,,
37ETBQ,trung tâm thương mại,Vạn Hạnh Mall,348.0,,
37ETBQ,trung tâm thương mại,Cừa hàng Saigon Hobby,655.0,,
37ETBQ,trung tâm thương mại,Saigon Mall Cao Thắng,1100.0,,
1UACH6,chợ,Chợ Cầu Đồng,243.0,,
1UACH6,chợ,Chợ Vườn Lài,1100.0,,
1UACH6,chợ,Chợ Thạnh Xuân,1600.0,,
1UACH6,trường học,Trường Trung học cơ sở An Phú Đông,891.0,,
1UACH6,trường học,Trường Mầm Non Bông Hồng,946.0,,
1UACH6,trường học,Trường Tiểu Học Phạm Văn Chiêu,966.0,,
1UACH6,siêu thị,Xường công nghệ cao,1800.0,,
1UACH6,trung tâm thương mại,Tạp hóa Hiền Trâm,1500.0,,
SDDYX5,chợ,Chợ Nguyễn Văn Trỗi,278.0,,
SDDYX5,chợ,Chợ Hòa Hưng,794.0,,
SDDYX5,chợ,Chợ Chí Hòa,815.0,,
SDDYX5,trường học,Trường Tiểu Học Trương Minh Giang,157.0,,
SDDYX5,trường học,Trường Tiểu học Trần Quang Diệu,163.0,,
SDDYX5,trường học,Trường Tiểu học Trương Quyền,174.0,,
SDDYX5,bệnh viện,Bệnh viện An Sinh,509.0,,
SDDYX5,bệnh viện,Bệnh viện Tai Mũi Họng Thành phố Hồ Chí Minh,780.0,,
SDDYX5,bệnh viện,Bệnh viện Y học cổ truyền Thành phố Hồ Chí Minh,1200.0,,
SDDYX5,công viên,Đài liệt sĩ Quận 3,786.0,,
SDDYX5,công viên,Công viên Chung cư Lê Thị Riêng,1600.0,,
SDDYX5,công viên,Khu du lịch Kỳ Hòa,1600.0,,
SDDYX5,siêu thị,Circle k,127.0,,
SDDYX5,siêu thị,Co.opmart Nhiêu Lộc,206.0,,
SDDYX5,siêu thị,Co.op Food,244.0,,
SDDYX5,trung tâm thương mại,Vincom Plaza Ba Tháng Hai,1300.0,,
SDDYX5,trung tâm thương mại,Tạp Hóa Thu Bé Bự,1400.0,,
SDDYX5,trung tâm thương mại,phu quy,1500.0,,
40WY4F,chợ,Chợ Cây Điệp,445.0,,
40WY4F,chợ,Chợ Cây Quéo,719.0,,
40WY4F,chợ,Chợ Bà Chiểu,892.0,,
40WY4F,trường học,Trường Trung học phổ thông Hoàng Hoa Thám,416.0,,
40WY4F,trường học,Trung Tâm Dạy Nghề Bình Thạnh,541.0,,
40WY4F,trường học,Trường Trung học cơ sở Hà Huy Tập,587.0,,
40WY4F,bệnh viện,Bệnh viện Ung bướu,313.0,,
40WY4F,bệnh viện,Bệnh viện Nhân dân Gia Định,433.0,,
40WY4F,bệnh viện,Bệnh Viện Quốc Tế Columbia Asia,515.0,,
40WY4F,công viên,Công viên Văn hóa Phú Nhuận,619.0,,
40WY4F,công viên,Công viên trung tâm HCA,1100.0,,
40WY4F,siêu thị,Cửa Hàng Tiện Lợi Shop&Go!,221.0,,
40WY4F,siêu thị,WinMart,269.0,,
40WY4F,siêu thị,Điện thoại VT Mobile,545.0,,
AHSH9Y,chợ,Chợ Nguyễn Đình Chiểu,1600.0,,
AHSH9Y,chợ,Chợ Phạm Văn Hai,1800.0,,
AHSH9Y,chợ,Chợ Trần Hữu Trang,2000.0,,
AHSH9Y,trường học,Trường Tiểu học Tân Sơn Nhất,693.0,,
AHSH9Y,trường học,Trường Cao Đẳng Đại Việt,798.0,,
AHSH9Y,trường học,Trường Tiểu Học Hồ Văn Huê,863.0,,
AHSH9Y,bệnh viện,Bệnh viện Đa khoa Tâm Anh,897.0,,
AHSH9Y,bệnh viện,Bệnh viện Phụ sản Mekong,1200.0,,
AHSH9Y,bệnh viện,Bệnh viện Đa khoa Phú Nhuận,1500.0,,
AHSH9Y,công viên,Botanica Premier Residential Park,305.0,,
AHSH9Y,công viên,Công viên Hoàng Văn Thụ,914.0,,
AHSH9Y,công viên,Công viên Gia Định,976.0,,
AHSH9Y,siêu thị,CO.OP Mart Nguyễn Kiệm,1300.0,,
AHSH9Y,siêu thị,Siêu Thị Tiện Lợi Nam An,1300.0,,
AHSH9Y,siêu thị,Ministop,1400.0,,
AHSH9Y,trung tâm thương mại,Toà Nhà Parkson CT Plaza,310.0,,
AHSH9Y,trung tâm thương mại,Saigon Airport Plaza,501.0,,
AHSH9Y,trung tâm thương mại,Pico Plaza,1800.0,,
JPUA80,chợ,Chợ Nam Hòa,312.0,,
JPUA80,chợ,Chợ Tân Bình,584.0,,
JPUA80,chợ,Chợ Nghĩa Hòa,602.0,,
JPUA80,trường học,Trường tiểu học Đống Đa,200.0,,
JPUA80,trường học,Trường Tiểu Học Chi Lăng,234.0,,
JPUA80,trường học,Trường Trung học cơ sở Nguyễn Gia Thiều,258.0,,
JPUA80,bệnh viện,Bệnh viện 1A,802.0,,
JPUA80,bệnh viện,Trung Tâm Hiến Múa Nhân Đạo,816.0,,
JPUA80,bệnh viện,Bệnh viện Thống Nhất,1000.0,,
JPUA80,công viên,Công viên Chung cư Lê Thị Riêng,680.0,,
JPUA80,công viên,Công viên Tân Phước,996.0,,
JPUA80,công viên,Công viên Nhà thi đấu Tân Bình,1400.0,,
JPUA80,siêu thị,WinMart,452.0,,
JPUA80,siêu thị,Go! Miền Đông,995.0,,
JPUA80,siêu thị,MiniMart,1100.0,,
JPUA80,trung tâm thương mại,Bách hóa tổng hợp,1200.0,,
JPUA80,trung tâm thương mại,Vạn Hạnh Mall,1900.0,,
PNA9JG,chợ,Chợ Phú Thuận,607.0,,
PNA9JG,trường học,Trường Hàn Quốc HCMC Korean School,190.0,,
PNA9JG,trường học,Trường Quốc tế Hàn Quốc,191.0,,
PNA9JG,trường học,Trường Quốc tế Đài Loan,298.0,,
PNA9JG,bệnh viện,Nhà Thuốc Thái Thanh,286.0,,
PNA9JG,bệnh viện,Bệnh viện Đa khoa Nguyễn Thị Thập,1900.0,,
PNA9JG,công viên,Công viên Nam Thông 3,444.0,,
PNA9JG,công viên,Công viên Nam Viên,475.0,,
PNA9JG,công viên,Công viên nội khu,579.0,,
PNA9JG,siêu thị,Siêu thị Finelife Riviera Point,1200.0,,
PNA9JG,siêu thị,Co.opmart Huỳnh Tấn Phát,1200.0,,
PNA9JG,siêu thị,AEON Nguyễn Văn Linh,1800.0,,
PNA9JG,trung tâm thương mại,Parkson,1500.0,,
PNA9JG,trung tâm thương mại,Crescent Mall,1800.0,,
7HSFEA,chợ,Chợ Bà Chiểu,278.0,,
7HSFEA,chợ,Chợ Đa Kao,976.0,,
7HSFEA,chợ,Chợ Thị Nghè,1200.0,,
7HSFEA,trường học,Trường Trung học cơ sở Lam Sơn,98.0,,
7HSFEA,trường học,Trường Tiểu học Nguyễn Đình Chiểu,453.0,,
7HSFEA,trường học,Trường Trung học cơ sở Trương Công Định,560.0,,
7HSFEA,bệnh viện,Bệnh viện Đa khoa Bình Thạnh,491.0,,
7HSFEA,bệnh viện,Bệnh Viện Quốc Tế Columbia Asia,758.0,,
7HSFEA,bệnh viện,Bệnh viện Nhân dân Gia Định,860.0,,
7HSFEA,công viên,Công viên Văn hóa Phú Nhuận,1200.0,,
7HSFEA,công viên,Công viên trung tâm HCA,1400.0,,
7HSFEA,công viên,Chung cư City Garden,1400.0,,
7HSFEA,siêu thị,Foodmart,186.0,,
7HSFEA,siêu thị,Focomart,381.0,,
7HSFEA,siêu thị,Điện thoại VT Mobile,664.0,,
7HSFEA,trung tâm thương mại,Tạp Hóa Thu Bé Bự,1700.0,,
7HSFEA,trung tâm thương mại,MIA  Luggage store,1700.0,,
6UW428,chợ,Chợ Bình Trị Đông,1600.0,,
6UW428,trường học,Trường Tiểu học Nguyễn Công Trứ,482.0,,
6UW428,trường học,Trường Trung học phổ thông Nguyễn Hữu Cảnh,500.0,,
6UW428,trường học,Trường Trung học cơ sở Bình Trị Đông A,903.0,,
6UW428,bệnh viện,Bệnh viện Đa khoa Bình Tân,735.0,,
6UW428,siêu thị,Siêu thị Co.opmart Bình Tân 2,582.0,,
6UW428,siêu thị,Túi Giấy Giá Rẻ,741.0,,
6UW428,siêu thị,Bách Hóa Xanh,1600.0,,
Q7J8TU,chợ,Chợ Cây Điệp,799.0,,
Q7J8TU,chợ,Chợ Gò Vấp,1000.0,,
Q7J8TU,chợ,Chợ Cây Quéo,1400.0,,
Q7J8TU,trường học,Trường Tiểu học Phan Văn Trị,216.0,,
Q7J8TU,trường học,Trường Quốc tế Việt Úc - Cơ sở Garden Hills,536.0,,
Q7J8TU,trường học,Trường Trung học cơ sở Nguyễn Văn Nghi,563.0,,
Q7J8TU,bệnh viện,Bệnh viện Ung bướu,1500.0,,
Q7J8TU,bệnh viện,Bệnh viện Nhân dân Gia Định,1600.0,,
Q7J8TU,bệnh viện,Bệnh viện Quân y 175,1600.0,,
Q7J8TU,công viên,Công viên Bến Hải,834.0,,
Q7J8TU,công viên,Công viên trung tâm HCA,1000.0,,
Q7J8TU,công viên,Công viên Khu nhà ở Quân đội,1700.0,,
Q7J8TU,siêu thị,WinMart,391.0,,
Q7J8TU,siêu thị,Siêu Thị Bình Hòa,395.0,,
Q7J8TU,siêu thị,emart,571.0,,
Q7J8TU,trung tâm thương mại,Trung Tâm Thương Mại Vincom Plaza Gò Vấp,1100.0,,
Q7J8TU,trung tâm thương mại,GO! Go Vap,1800.0,,
PNXH0G,chợ,Chợ thuốc Quận 10,307.0,,
PNXH0G,chợ,Chợ Chí Hòa,394.0,,
PNXH0G,chợ,Chợ Hòa Hưng,447.0,,
PNXH0G,trường học,Trường Tiểu học Tô Hiến Thành,226.0,,
PNXH0G,trường học,Trường Tiểu học Lê Thị Riêng,276.0,,
PNXH0G,trường học,Trung Tâm Tư Vấn Du Học Quốc Tế,330.0,,
PNXH0G,bệnh viện,Bệnh viện Quận 10,499.0,,
PNXH0G,bệnh viện,Bệnh viện Nhân dân 115,597.0,,
PNXH0G,bệnh viện,Viện Tim Thành phố Hồ Chí Minh,742.0,,
PNXH0G,công viên,Khu du lịch Kỳ Hòa,756.0,,
PNXH0G,công viên,Công viên Chung cư Lê Thị Riêng,790.0,,
PNXH0G,công viên,Công viên Vườn Lài,884.0,,
PNXH0G,siêu thị,Go! Miền Đông,468.0,,
PNXH0G,siêu thị,MiniMart,767.0,,
PNXH0G,siêu thị,Siêu Thị Co.opmart,767.0,,
PNXH0G,trung tâm thương mại,Vạn Hạnh Mall,1000.0,,
PNXH0G,trung tâm thương mại,Vincom Plaza Ba Tháng Hai,1300.0,,
PNXH0G,trung tâm thương mại,phu quy,1500.0,,
WP8KBR,chợ,Chợ Nghĩa Hòa,43.0,,
WP8KBR,chợ,Chợ Nam Hòa,525.0,,
WP8KBR,chợ,Chợ Tân Bình,734.0,,
WP8KBR,trường học,Trường Trung học cơ sở Trần Văn Đang,104.0,,
WP8KBR,trường học,Trường Trung học cơ sở Tân Bình,129.0,,
WP8KBR,trường học,Trường Tiểu học Hùng Vương,183.0,,
WP8KBR,bệnh viện,Bệnh viện 1A,683.0,,
WP8KBR,bệnh viện,Bệnh viện Thống Nhất,784.0,,
WP8KBR,bệnh viện,Bệnh viện Đa khoa Tân Bình,886.0,,
WP8KBR,công viên,Công viên Chung cư Lê Thị Riêng,620.0,,
WP8KBR,công viên,Công viên Nhà thi đấu Tân Bình,1000.0,,
WP8KBR,công viên,Công viên Tân Phước,1600.0,,
WP8KBR,siêu thị,WinMart,346.0,,
WP8KBR,siêu thị,Bách Hóa Xanh,888.0,,
WP8KBR,siêu thị,B's mart,946.0,,
WP8KBR,trung tâm thương mại,Bách hóa tổng hợp,1500.0,,
WP8KBR,trung tâm thương mại,Pico Plaza,1600.0,,
WP8KBR,trung tâm thương mại,LOTTE Mart Cộng Hòa,1600.0,,
37D1JQ,chợ,Chợ Cầu,1600.0,,
37D1JQ,trường học,Trường Trung học Phổ thông Việt Âu,147.0,,
37D1JQ,trường học,Trường Trung học cơ sở Huỳnh Văn Nghệ,695.0,,
37D1JQ,trường học,Trường Tiểu học Lê Quý Đôn,740.0,,
37D1JQ,bệnh viện,Bệnh viện Đa khoa Trung Mỹ Tây,1300.0,,
37D1JQ,bệnh viện,188 Beauty Spa quận 12 | Viện thẩm mỹ hàng đầu tpHCM,1900.0,,
37D1JQ,công viên,Công viên Chung cư Phú An,1600.0,,
37D1JQ,công viên,Công viên Phần mềm Quang Trung,1700.0,,
37D1JQ,siêu thị,MM Mega Market Hiệp Phú,727.0,,
37D1JQ,siêu thị,Co.opmart SCA Phạm Văn Chiêu,1500.0,,
37D1JQ,siêu thị,Co-opmart Liên Hiệp Thành phố Hồ Chí Minh,2000.0,,
37D1JQ,trung tâm thương mại,Tân phước,851.0,,
37D1JQ,trung tâm thương mại,Nhà Phân Phối Diana Unicharm,1700.0,,
37D1JQ,trung tâm thương mại,thảo nguyên 1A,1900.0,,
5HYKH7,chợ,Chợ Hạnh Thông Tây,1400.0,,
5HYKH7,chợ,Chợ An Nhơn,1500.0,,
5HYKH7,trường học,Trường Trung học cơ sở - Trung học phổ thông Bán Trú Nội Trú Hồng Hà - Cơ Sở 4,384.0,,
5HYKH7,trường học,Trường Trung học cơ sở&Trung học phổ thông Hồng Hà,395.0,,
5HYKH7,trường học,Trường Tiểu học Kim Đồng,790.0,,
5HYKH7,bệnh viện,Bệnh viện Đa khoa Gò Vấp,1000.0,,
5HYKH7,bệnh viện,Bệnh viện Quân y 175,1700.0,,
5HYKH7,công viên,Công viên Hòa Bình,680.0,,
5HYKH7,công viên,Công viên Khu nhà ở Quân đội,1700.0,,
