ma_bds,loai_tien_ich,ten_tien_ich,khoảng cách,latitude,longitude
DETW7H,chợ,Chợ Khuê Mỹ,549.0,,
DETW7H,trường học,Trường Trung học cơ sở Trần Đại Nghĩa,593.0,,
DETW7H,trường học,Trường Tiểu học Trần Quang Diệu,671.0,,
DETW7H,trường học,Trường Phổ thông Hermann Gmeiner Đà Nẵng,964.0,,
DETW7H,bệnh viện,Bệnh viện Phụ sản - Nhi Đà Nẵng,433.0,,
DETW7H,bệnh viện,Trung tâm Y tế quận Ngũ Hành Sơn,1800.0,,
DETW7H,công viên,Công viên K20,344.0,,
DETW7H,công viên,Công viên Bờ Quan,998.0,,
DETW7H,công viên,Công viên cầu Bờ Quan,1000.0,,
DETW7H,siêu thị,Full Market,385.0,,
DETW7H,siêu thị,Full-Market,1300.0,,
DETW7H,siêu thị,Shopi,1400.0,,
DETW7H,chợ,Chợ Khuê Mỹ,549.0,,
DETW7H,trường học,Trường Trung học cơ sở Trần Đại Nghĩa,593.0,,
DETW7H,trường học,Trường Tiểu học Trần Quang Diệu,671.0,,
DETW7H,trường học,Trường Phổ thông Hermann Gmeiner Đà Nẵng,964.0,,
DETW7H,bệnh viện,Bệnh viện Phụ sản - Nhi Đà Nẵng,433.0,,
DETW7H,bệnh viện,Trung tâm Y tế quận Ngũ Hành Sơn,1800.0,,
DETW7H,công viên,Công viên K20,344.0,,
DETW7H,công viên,Công viên Bờ Quan,998.0,,
DETW7H,công viên,Công viên cầu Bờ Quan,1000.0,,
DETW7H,siêu thị,Full Market,385.0,,
DETW7H,siêu thị,Full-Market,1300.0,,
DETW7H,siêu thị,Shopi,1400.0,,
KFNV4C,trường học,Trường Trung học cơ sở Nguyễn Bá Phát,1200.0,,
KFNV4C,trường học,Trường Trung học phổ thông Phạm Phú Thứ,1900.0,,
KFNV4C,trường học,Trường Trung học cơ sở Trần Quang Khải,1900.0,,
EJXW04,chợ,Market Street,542.0,,
EJXW04,chợ,Cong Hua Xa,544.0,,
EJXW04,chợ,Chợ An Hải Đông,598.0,,
EJXW04,trường học,Trường Tiểu học Lê Lai,247.0,,
EJXW04,trường học,Trường Trung học cơ sở Phan Bội Châu,304.0,,
EJXW04,trường học,Dana Surfrental surfboards and lessons,326.0,,
EJXW04,bệnh viện,Trung tâm Y tế quận Sơn Trà,1100.0,,
EJXW04,bệnh viện,Benh Vien Ngoai Khoa Nguyen Van Thai,1200.0,,
EJXW04,bệnh viện,Bệnh viện 199 - Bộ Công an,1400.0,,
EJXW04,công viên,My Khe Beach Park,815.0,,
EJXW04,công viên,Công viên Biển Đông,1300.0,,
EJXW04,công viên,Công viên Hà Thân,1700.0,,
EJXW04,siêu thị,MoonMilk,69.0,,
EJXW04,siêu thị,Quà Đà Nẵng,588.0,,
EJXW04,siêu thị,Huong Da,845.0,,
EJXW04,trung tâm thương mại,minimart kidoshop,1100.0,,
CWZUPB,chợ,Chợ Non Nước,1200.0,,
CWZUPB,trường học,Trường Trung học phổ thông Ngũ Hành Sơn,532.0,,
CWZUPB,trường học,Trường Tiểu học Nguyễn Duy Trinh,998.0,,
CWZUPB,trường học,Trường Trung học cơ sở Huỳnh Bá Chánh,1500.0,,
CWZUPB,bệnh viện,Trung tâm Y tế quận Ngũ Hành Sơn,198.0,,
CWZUPB,bệnh viện,Bệnh viện Phụ sản - Nhi Đà Nẵng,2000.0,,
CWZUPB,công viên,Công viên Cổ Cò,895.0,,
CWZUPB,công viên,Công viên Đầm Sen,950.0,,
CWZUPB,công viên,Công viên Ngũ Hành,1200.0,,
CWZUPB,siêu thị,Winmart,317.0,,
CWZUPB,siêu thị,Shopi,546.0,,
CWZUPB,siêu thị,Full-Market,1200.0,,
PNQSAG,chợ,Chợ Bà Bộ,1900.0,,
PNQSAG,trường học,Thiên An Orphannage,830.0,,
PNQSAG,trường học,Trường Trung học cơ sở Bình Thủy,1500.0,,
PNQSAG,trường học,Trường Tiểu học An Thới 1,1700.0,,
PNQSAG,công viên,Công viên bờ sông KDC An Khánh,1900.0,,
YB9PQD,chợ,Chợ Bà Bộ,1900.0,,
YB9PQD,trường học,Thiên An Orphannage,830.0,,
YB9PQD,trường học,Trường Trung học cơ sở Bình Thủy,1500.0,,
YB9PQD,trường học,Trường Tiểu học An Thới 1,1700.0,,
YB9PQD,công viên,Công viên bờ sông KDC An Khánh,1900.0,,
UYFEES,trường học,Trường Tiểu học Tô Hiến Thành,197.0,,
UYFEES,trường học,Trường Trung học phổ thông Võ Chí Công,601.0,,
UYFEES,trường học,Trường Trung học cơ sở Nguyễn Bỉnh Khiêm,1300.0,,
UYFEES,công viên,Công viên Hói Kiểng,1300.0,,
UYFEES,công viên,Công viên Ngũ Hành,1400.0,,
UYFEES,công viên,Công viên Cổ Cò,1500.0,,
AC0BHY,chợ,Market Street,542.0,,
AC0BHY,chợ,Cong Hua Xa,544.0,,
AC0BHY,chợ,Chợ An Hải Đông,598.0,,
AC0BHY,trường học,Trường Tiểu học Lê Lai,247.0,,
AC0BHY,trường học,Trường Trung học cơ sở Phan Bội Châu,304.0,,
AC0BHY,trường học,Dana Surfrental surfboards and lessons,326.0,,
AC0BHY,bệnh viện,Trung tâm Y tế quận Sơn Trà,1100.0,,
AC0BHY,bệnh viện,Benh Vien Ngoai Khoa Nguyen Van Thai,1200.0,,
AC0BHY,bệnh viện,Bệnh viện 199 - Bộ Công an,1400.0,,
AC0BHY,công viên,My Khe Beach Park,815.0,,
AC0BHY,công viên,Công viên Biển Đông,1300.0,,
AC0BHY,công viên,Công viên Hà Thân,1700.0,,
AC0BHY,siêu thị,MoonMilk,69.0,,
AC0BHY,siêu thị,Quà Đà Nẵng,588.0,,
AC0BHY,siêu thị,Huong Da,845.0,,
AC0BHY,trung tâm thương mại,minimart kidoshop,1100.0,,
9T8E9P,chợ,Chợ An Bình,780.0,,
9T8E9P,chợ,Chợ Cái Răng,1000.0,,
9T8E9P,chợ,Nhà Lồng 3,1000.0,,
9T8E9P,trường học,Trường Trung học phổ thông Nguyễn Việt Hồng,460.0,,
9T8E9P,trường học,Trường Trung học cơ sở An Bình,465.0,,
9T8E9P,trường học,Trường Tiểu Học Đinh Bộ Lĩnh,475.0,,
9T8E9P,bệnh viện,Bệnh Viện Mắt Sài Gòn Cần Thơ,660.0,,
9T8E9P,bệnh viện,Bệnh viện Da liễu thành phố Cần Thơ,667.0,,
9T8E9P,bệnh viện,Bệnh Viện Tâm Thần tp. Cần thơ,881.0,,
9T8E9P,công viên,Công viên Hồng Phát,1100.0,,
9T8E9P,công viên,Công viên An Bình,1400.0,,
9T8E9P,công viên,Khu di tích vườn mận,1700.0,,
9T8E9P,siêu thị,Trang sức Titan Cần Thơ - TAJ,798.0,,
9T8E9P,siêu thị,T_HOME,847.0,,
9T8E9P,siêu thị,OSEVEN Mart,1000.0,,
9T8E9P,trung tâm thương mại,Cty TNHH thép Phương Nam 3,1000.0,,
ACJ6XY,trường học,Trường Trung học cơ sở Trần Quang Khải,1200.0,,
ACJ6XY,trường học,Trường Trung học phổ thông Phạm Phú Thứ,1300.0,,
6SKCU8,trường học,Trường Trung học cơ sở Đỗ Thúc Tịnh,1600.0,,
2MQ0VZ,chợ,Chợ Mân Thái,167.0,,
2MQ0VZ,chợ,Chợ Chiều,738.0,,
2MQ0VZ,chợ,Chợ Nại Hiên Đông,954.0,,
2MQ0VZ,trường học,Trường Trung học cơ sở Nguyễn Chí Thanh,325.0,,
2MQ0VZ,trường học,Pingo English Tho Quang,342.0,,
2MQ0VZ,trường học,Trường Trung học phổ thông Tôn Thất Tùng,610.0,,
2MQ0VZ,công viên,Công viên Hồ Nghinh,1100.0,,
2MQ0VZ,công viên,Công viên An Hải,1300.0,,
2MQ0VZ,công viên,Son Tra Ocean View Pool & Spa,1300.0,,
2MQ0VZ,siêu thị,Full-Market,453.0,,
2MQ0VZ,siêu thị,Co.opMart,967.0,,
2MQ0VZ,siêu thị,Auminimart,1300.0,,
QABN7U,chợ,Chợ nổi Cái Răng,397.0,,
QABN7U,chợ,Nhà Lồng 3,756.0,,
QABN7U,chợ,Chợ Cái Răng,783.0,,
QABN7U,trường học,Truong mam non Le Binh,241.0,,
QABN7U,trường học,Trường Trung học cơ sở Lê Bình,881.0,,
QABN7U,trường học,Trường Tiểu học Lê Bình 1,949.0,,
QABN7U,bệnh viện,Bệnh Viện Mắt Sài Gòn Cần Thơ,1200.0,,
QABN7U,bệnh viện,Trung tâm Y tế khu vực Cái Răng,1400.0,,
QABN7U,bệnh viện,Bệnh viện Da liễu thành phố Cần Thơ,1700.0,,
QABN7U,công viên,Công viên An Bình,1500.0,,
QABN7U,siêu thị,Siêu thị Thùy Dương,642.0,,
QABN7U,siêu thị,Noodle Fabric,707.0,,
QABN7U,siêu thị,WinMart,985.0,,
5HEMP7,chợ,Chợ Non Nước,1500.0,,
5HEMP7,trường học,Trường Tiểu học Lê Văn Hiến,318.0,,
5HEMP7,trường học,Trường Tiểu học và Trung học cơ sở FPT Đà Nẵng,936.0,,
5HEMP7,trường học,Trường Hy Vọng,1300.0,,
5HEMP7,công viên,Công viên Ngũ Hành,1700.0,,
5HEMP7,công viên,Công viên Đầm Sen,2000.0,,
5HEMP7,siêu thị,Full Market Nam Kỳ Khởi Nghĩa,1200.0,,
5HEMP7,siêu thị,Tạp Hoá Bà Cử,1700.0,,
5HEMP7,siêu thị,Tạp Hoá Cô Bê,2000.0,,
PN1HWG,trường học,Trường Tiểu học Phạm Hồng Thái,494.0,,
PN1HWG,trường học,Trường Trung học cơ sở Nguyễn Bỉnh Khiêm,500.0,,
PN1HWG,trường học,Trường Tiểu học Lê Văn Hiến,1300.0,,
PN1HWG,siêu thị,Tạp Hoá Bà Cử,847.0,,
PN1HWG,siêu thị,Tạp Hoá Cô Bê,901.0,,
PNZK2G,chợ,Chợ Hòa Khánh,1100.0,,
PNZK2G,chợ,Chợ Hòa Khánh Nam,1400.0,,
PNZK2G,chợ,Chợ Hòa Mỹ,1500.0,,
PNZK2G,trường học,Trường Trung học cơ sở Ngô Thì Nhậm,719.0,,
PNZK2G,trường học,Trường Tiểu học Nguyễn Đức Cảnh,1100.0,,
PNZK2G,trường học,Trường Tiểu học Ngô Sỹ Liên,1200.0,,
PNZK2G,bệnh viện,Bệnh viện Ung bướu Đà Nẵng,482.0,,
PNZK2G,bệnh viện,Trung tâm Y tế quận Liên Chiểu,643.0,,
PNZK2G,bệnh viện,Bệnh viện Đa khoa Nam Liên Chiểu,1400.0,,
PNZK2G,công viên,Quảng trường Tượng Đài,732.0,,
PNZK2G,công viên,EKOCENTER playground,1300.0,,
PNZK2G,siêu thị,Nhà May,1400.0,,
PNZK2G,siêu thị,Yến nhi thailand 2,1700.0,,
PNZK2G,siêu thị,BÁCH HOÁ XANH TRẦN ĐÌNH TRI,1800.0,,
PNZK2G,trung tâm thương mại,MM Supercentre,498.0,,
WP0NDR,chợ,Chợ Hòa Mỹ,627.0,,
WP0NDR,chợ,Chợ Hòa Khánh Nam,898.0,,
WP0NDR,chợ,Chợ Hòa An,1300.0,,
WP0NDR,trường học,Trường Trung học cơ sở Nguyễn Bỉnh Khiêm,96.0,,
WP0NDR,trường học,Trường Trung học phổ thông Nguyễn Thượng Hiền,237.0,,
WP0NDR,trường học,Trường Trung học cơ sở Nguyễn Thị Định,1300.0,,
WP0NDR,bệnh viện,Bệnh viện Đa khoa Nam Liên Chiểu,327.0,,
WP0NDR,bệnh viện,Trung tâm Y tế quận Liên Chiểu,1200.0,,
WP0NDR,bệnh viện,Bệnh viện Phổi Đà Nẵng,1200.0,,
WP0NDR,công viên,Quảng trường Tượng Đài,1500.0,,
WP0NDR,công viên,EKOCENTER playground,1900.0,,
WP0NDR,siêu thị,Yến nhi thailand 2,587.0,,
WP0NDR,siêu thị,Showroom Thiết Bị Phụ Kiện Bếp TaKing - Kho Số 3,1400.0,,
WP0NDR,siêu thị,Nội Thất NEOHOUSE,1600.0,,
WP0NDR,trung tâm thương mại,MM Supercentre,1400.0,,
5HACE7,chợ,Chợ nổi Cái Răng,1000.0,,
5HACE7,chợ,Nhà Lồng 3,1200.0,,
5HACE7,chợ,Chợ Cái Răng,1300.0,,
5HACE7,trường học,Trường Trung học cơ sở Lê Bình,393.0,,
5HACE7,trường học,Truong mam non Le Binh,788.0,,
5HACE7,trường học,Truường Trung học phổ thông Nguyễn Việt Dũng,882.0,,
5HACE7,bệnh viện,Trung tâm Y tế khu vực Cái Răng,1200.0,,
5HACE7,bệnh viện,Bệnh Viện Mắt Sài Gòn Cần Thơ,1700.0,,
5HACE7,siêu thị,Siêu thị Thùy Dương,993.0,,
5HACE7,siêu thị,Noodle Fabric,1000.0,,
5HACE7,siêu thị,WinMart,1200.0,,
85Q5Z3,bệnh viện,Trung tâm Y tế huyện Hoà Vang,433.0,,
2X2GHZ,trường học,Trường Trung học phổ thông Ông Ích Khiêm,1600.0,,
2X2GHZ,trường học,Trường Trung học cơ sở Trần Quốc Tuấn,1700.0,,
2X2GHZ,trường học,Trường Tiểu học An Phước,1900.0,,
QKPCJU,chợ,Chợ Sao Đỏ,957.0,,
QKPCJU,trường học,Trường Tiểu học Chu Văn An,394.0,,
QKPCJU,trường học,Trường Trung học cơ sở Sao Đỏ,449.0,,
QKPCJU,trường học,Trường Mầm non Thảo Nguyên,610.0,,
QKPCJU,bệnh viện,TTYT Cộng Đồng,287.0,,
QKPCJU,bệnh viện,Trung tâm Y tế Chí Linh,1000.0,,
QKPCJU,công viên,Central Garden of Chi Linh city,1100.0,,
QKPCJU,công viên,Công viên Hồ Mật Sơn,1100.0,,
QKPCJU,siêu thị,Siêu thị Lanchi Mart Chí Linh,1100.0,,
QKPCJU,trung tâm thương mại,Vincom+ Chí Linh,753.0,,
QKPCJU,trung tâm thương mại,FPTshop,923.0,,
QK042U,trường học,Trường Tiểu học Phạm Hồng Thái,807.0,,
QK042U,trường học,Trường Trung học cơ sở Nguyễn Bỉnh Khiêm,832.0,,
QK042U,trường học,Trường Tiểu học Lê Văn Hiến,1400.0,,
QK042U,siêu thị,Tạp Hoá Bà Cử,525.0,,
QK042U,siêu thị,Tạp Hoá Cô Bê,576.0,,
SBHH85,trường học,Tiểu học Bình Thủy,185.0,,
SBHH85,trường học,Trường Trung học cơ sở Bình Thủy,762.0,,
SBHH85,trường học,Đại học Kiến trúc Tp.HCM CS2,893.0,,
SBHH85,bệnh viện,Đa khoa tw,792.0,,
SBHH85,bệnh viện,Trung tâm Y tế khu vực Bình Thuỷ,947.0,,
SBHH85,bệnh viện,Trạm y tế phường An Thới,1600.0,,
8DS1R3,trường học,Trường Trung học cơ sở Nguyễn Bá Phát,1100.0,,
8DS1R3,trường học,Trường Trung học cơ sở Đàm Quang Trung,1500.0,,
8DS1R3,siêu thị,Siêu thị Bony,1800.0,,
6YUFK8,trường học,Trường Tiểu học Anh Dũng,787.0,,
6YUFK8,trường học,Trường Quốc tế QSI Hải Phòng,1300.0,,
6YUFK8,trường học,Trường Quốc tế The Dewey Schools Hải Phòng,1700.0,,
6YUFK8,bệnh viện,Trung tâm Y tế Dương Kinh,917.0,,
8DUES3,trường học,Trường Tiểu học GIAI XUÂN 1,138.0,,
8DUES3,trường học,Trường Trung học Cơ sở Giai Xuân,220.0,,
8DUES3,trường học,Trường Trung học Phổ thông Giai Xuân,1800.0,,
QH62YU,chợ,Chợ Bắc Mỹ An,1000.0,,
QH62YU,chợ,Chợ Khuê Mỹ,1200.0,,
QH62YU,trường học,Trường Phổ thông Hermann Gmeiner Đà Nẵng,738.0,,
QH62YU,trường học,Trường Tiểu học Lê Bá Trinh,792.0,,
QH62YU,trường học,Trường Trung học cơ sở Lê Lợi,847.0,,
QH62YU,bệnh viện,Trạm Y tế phường Mỹ An,1100.0,,
QH62YU,bệnh viện,Bệnh viện Phụ sản - Nhi Đà Nẵng,1400.0,,
QH62YU,công viên,Công viên K20,1100.0,,
QH62YU,công viên,Công viên Bờ Quan,2000.0,,
QH62YU,siêu thị,WinMart,974.0,,
QH62YU,siêu thị,Full Market,1100.0,,
QH62YU,siêu thị,K-Mart,1300.0,,
QH62YU,trung tâm thương mại,Lotte Mart,1200.0,,
5BQA47,trường học,Trường Trung học cơ sở An Bình,1600.0,,
5BQA47,trường học,Trường Tiểu Học Đinh Bộ Lĩnh,1700.0,,
5BQA47,trường học,Trung tâm huấn luyện và bồi dưỡng nghiệp vụ Công an thành phố Cần Thơ,1800.0,,
5BQA47,bệnh viện,Trung tâm Kiểm soát bệnh tật thành phố Cần Thơ,603.0,,
5BQA47,bệnh viện,Bệnh viện Nhi đồng thành phố Cần Thơ,832.0,,
5BQA47,bệnh viện,Trạm y tế Long Tuyền,1600.0,,
5BQA47,công viên,Khu di tích vườn mận,286.0,,
5BQA47,công viên,Công viên An Bình,968.0,,
5BQA47,siêu thị,Siêu Thị Công Nhân Nam Phương,711.0,,
5BQA47,siêu thị,Co.op Food,1900.0,,
5BQA47,siêu thị,Bách Hóa Xanh,1900.0,,
YFU16D,chợ,Chợ Kỳ Đồng,826.0,,
YFU16D,chợ,Chợ Thuận An,1100.0,,
YFU16D,chợ,Chợ Hòa An,1400.0,,
YFU16D,trường học,Trường Tiểu học Huỳnh Ngọc Huệ,302.0,,
YFU16D,trường học,Trường Trung học cơ sở Huỳnh Thúc Kháng,362.0,,
YFU16D,trường học,Trường Tiểu học Đoàn Thị Điểm,814.0,,
YFU16D,bệnh viện,Trung tâm Y tế quận Thanh Khê,679.0,,
YFU16D,bệnh viện,Huong Dat Dental Clinic,937.0,,
YFU16D,bệnh viện,Cong Ty CP Benh Vien Da Khoa Hoa Xuan,1400.0,,
YFU16D,công viên,Trung tâm Văn hóa - Thể thao quận Thanh Khê,688.0,,
YFU16D,siêu thị,Siêu Thị Co.opmart,526.0,,
YFU16D,siêu thị,Nobipet - Siêu Thị Thú Cưng,689.0,,
YFU16D,siêu thị,siêu thị Yến Nhi thái lan,1400.0,,
YFU16D,trung tâm thương mại,tattoo bon,1500.0,,
YFU16D,trung tâm thương mại,AEON Mall Đà Nẵng,1700.0,,
172NK6,trường học,Trường Trung học phổ thông Phạm Phú Thứ,1400.0,,
172NK6,trường học,Trường Trung học cơ sở Trần Quang Khải,1500.0,,
172NK6,trường học,Trường Trung học cơ sở Nguyễn Bá Phát,1800.0,,
A463PY,chợ,Chợ Vỹ Dạ,2000.0,,
A463PY,trường học,Trường Tiểu học Thủy Vân,1200.0,,
A463PY,bệnh viện,Bệnh viện Chấn thương chỉnh hình - Phẫu thuật tạo hình Huế,1600.0,,
3DTE9Q,trường học,Trường Trung học cơ sở Nam Sơn,1000.0,,
3DTE9Q,trường học,Trường Tiểu học Nam Sơn,1000.0,,
3DTE9Q,trường học,Trường Trung học cơ sở An Dương,1900.0,,
3DTE9Q,bệnh viện,Trung tâm Y tế An Dương,1800.0,,
3DTE9Q,công viên,Công viên An Dương,2000.0,,
3D0WVQ,chợ,Chợ Khuê Mỹ,1500.0,,
3D0WVQ,trường học,Trường Trung học phổ thông Ngũ Hành Sơn,557.0,,
3D0WVQ,trường học,Trường Tiểu học Nguyễn Duy Trinh,659.0,,
3D0WVQ,trường học,Trường Trung học cơ sở Trần Đại Nghĩa,863.0,,
3D0WVQ,bệnh viện,Trung tâm Y tế quận Ngũ Hành Sơn,695.0,,
3D0WVQ,bệnh viện,Bệnh viện Phụ sản - Nhi Đà Nẵng,1300.0,,
3D0WVQ,công viên,Công viên cầu Bờ Quan,1300.0,,
3D0WVQ,công viên,Công viên Cổ Cò,1600.0,,
3D0WVQ,công viên,Công viên Hói Kiểng,1700.0,,
3D0WVQ,siêu thị,Full-Market,350.0,,
3D0WVQ,siêu thị,Winmart,575.0,,
3D0WVQ,siêu thị,Shopi,655.0,,
7EZ4GA,chợ,Chợ An Lạc,703.0,,
7EZ4GA,chợ,Khu ăn uống chợ đêm bến Ninh Kiều,1200.0,,
7EZ4GA,chợ,Chợ Xuân Khánh,1300.0,,
7EZ4GA,trường học,Trường Trung học cơ sở Hưng Phú,330.0,,
7EZ4GA,trường học,Trường Trung học phổ thông Trần Đại Nghĩa,410.0,,
7EZ4GA,trường học,Trường Tiểu học Hưng Phú 1,424.0,,
7EZ4GA,bệnh viện,Tây Đô,546.0,,
7EZ4GA,bệnh viện,Bệnh viện Quân y 121,1100.0,,
7EZ4GA,bệnh viện,Bệnh viện Ung bướu thành phố Cần Thơ,1200.0,,
7EZ4GA,công viên,Công viên KDC Nam Long ( Nam Long Residential Park ),1400.0,,
7EZ4GA,công viên,Công viên Lưu Hữu Phước,1600.0,,
7EZ4GA,công viên,Công viên Ninh Kiều,1600.0,,
7EZ4GA,siêu thị,co.op food,423.0,,
7EZ4GA,siêu thị,Winmart,564.0,,
7EZ4GA,siêu thị,Big C,745.0,,
7EZ4GA,trung tâm thương mại,Vincom Plaza Xuân Khánh,1400.0,,
7EZ4GA,trung tâm thương mại,Sence City,1500.0,,
7EZ4GA,trung tâm thương mại,Tiệm vải Đức Chúc,1900.0,,
3DJ1CQ,trường học,Trường Mầm non Sao Mai,448.0,,
3DJ1CQ,trường học,Trường Tiểu học Núi Đèo,766.0,,
3DJ1CQ,trường học,Trung học cơ sở Tân Dương,1200.0,,
3DJ1CQ,bệnh viện,Bệnh viện Đa khoa Thuỷ Nguyên,1700.0,,
3DJ1CQ,công viên,Công viên 25-10,999.0,,
3DJ1CQ,siêu thị,Chợ Chùa,1300.0,,
3DJ1CQ,siêu thị,chợ Hôm,1600.0,,
SCR0U5,trường học,Trường Trung học phổ thông Ông Ích Khiêm,1400.0,,
SCR0U5,trường học,Trường Trung học cơ sở Trần Quốc Tuấn,1500.0,,
SCR0U5,trường học,Trường Tiểu học An Phước,1600.0,,
G18G12,trường học,Trường Trung học phổ thông Việt Hoa ( Viet Hoa Secondary school ),621.0,,
G18G12,trường học,Trường Trung học phổ thông chuyên Lý Tự Trọng,735.0,,
G18G12,trường học,Trường Tiểu Học Trần Hoàng Na,1200.0,,
G18G12,bệnh viện,hospital_HoanMyCuuLong stories 4,801.0,,
G18G12,bệnh viện,Bệnh viện Đa khoa Hoàn Mỹ Cửu Long,828.0,,
G18G12,bệnh viện,Tây Đô,1700.0,,
G18G12,công viên,Công viên KDC Nam Long ( Nam Long Residential Park ),730.0,,
G18G12,công viên,Công Viên Khu Dân Cư Hưng Thạnh,1500.0,,
G18G12,siêu thị,Big C,1200.0,,
G18G12,siêu thị,co.op food,1400.0,,
G18G12,siêu thị,Winmart,1500.0,,
SCETB5,trường học,Trường Trung học phổ thông Hưng Thạnh,979.0,,
SCETB5,trường học,Trường Tiểu Học Trần Hoàng Na,1100.0,,
SCETB5,trường học,Trường Trung học phổ thông chuyên Lý Tự Trọng,1400.0,,
SCETB5,bệnh viện,Bệnh viện Đại Học Nam Cần Thơ,807.0,,
SCETB5,bệnh viện,Trung tâm Y tế khu vực Cái Răng,1800.0,,
SCETB5,công viên,Công Viên Khu Dân Cư Hưng Thạnh,974.0,,
SCETB5,công viên,Công viên KDC Nam Long ( Nam Long Residential Park ),1600.0,,
SCETB5,siêu thị,Co.op Food KDC Hồng Loan,605.0,,
SCETB5,siêu thị,WinMart,632.0,,
7EFNWA,chợ,Công ty Cổ phần nông sản thực phẩm xuất khẩu Cần thơ,558.0,,
7EFNWA,chợ,Chợ An Hòa,659.0,,
7EFNWA,chợ,Chợ Trần Việt Châu,866.0,,
7EFNWA,trường học,Trường Tiểu Học Phan Bội Châu,188.0,,
7EFNWA,trường học,Trường Trung học cơ sở An Hòa 2,577.0,,
7EFNWA,trường học,Trường Tương Lai,638.0,,
7EFNWA,bệnh viện,Bệnh viện đa khoa Gia Phước,355.0,,
7EFNWA,bệnh viện,Hội Chữ Thập Đỏ Việt Nam Thành Phố Cần Thơ,357.0,,
7EFNWA,bệnh viện,Bệnh viện Đa khoa Hoàn Hảo Medic Cần Thơ,550.0,,
7EFNWA,công viên,Công viên Hùng Vương,501.0,,
7EFNWA,công viên,Công viên Lưu Hữu Phước,1300.0,,
7EFNWA,công viên,Công viên Đồ Chiểu,1500.0,,
7EFNWA,siêu thị,WinMart,429.0,,
7EFNWA,siêu thị,Tacoba Showroom,750.0,,
7EFNWA,siêu thị,Siêu thị ĐIện máy Phương Tùng,990.0,,
7EFNWA,trung tâm thương mại,Vincom Plaza Hùng Vương,442.0,,
7EFNWA,trung tâm thương mại,Tố Nguyên,548.0,,
7EFNWA,trung tâm thương mại,Citimart,683.0,,
9M1QEP,trường học,Trường Trung học cơ sở Bình Thủy,594.0,,
9M1QEP,trường học,Trường Tiểu học An Thới 1,1000.0,,
9M1QEP,trường học,Trường Trung học cơ sở Long Hòa 2,1300.0,,
9M1QEP,bệnh viện,Trung tâm Y tế khu vực Bình Thuỷ,1500.0,,
9M1QEP,bệnh viện,Đa khoa tw,1800.0,,
9M1QEP,bệnh viện,Trạm y tế phường An Thới,1800.0,,
9M1QEP,công viên,Công viên bờ sông KDC An Khánh,2000.0,,
G1NGS2,chợ,Chợ An Lạc,703.0,,
G1NGS2,chợ,Khu ăn uống chợ đêm bến Ninh Kiều,1200.0,,
G1NGS2,chợ,Chợ Xuân Khánh,1300.0,,
G1NGS2,trường học,Trường Trung học cơ sở Hưng Phú,330.0,,
G1NGS2,trường học,Trường Trung học phổ thông Trần Đại Nghĩa,410.0,,
G1NGS2,trường học,Trường Tiểu học Hưng Phú 1,424.0,,
G1NGS2,bệnh viện,Tây Đô,546.0,,
G1NGS2,bệnh viện,Bệnh viện Quân y 121,1100.0,,
G1NGS2,bệnh viện,Bệnh viện Ung bướu thành phố Cần Thơ,1200.0,,
G1NGS2,công viên,Công viên KDC Nam Long ( Nam Long Residential Park ),1400.0,,
G1NGS2,công viên,Công viên Lưu Hữu Phước,1600.0,,
G1NGS2,công viên,Công viên Ninh Kiều,1600.0,,
G1NGS2,siêu thị,co.op food,423.0,,
G1NGS2,siêu thị,Winmart,564.0,,
G1NGS2,siêu thị,Big C,745.0,,
G1NGS2,trung tâm thương mại,Vincom Plaza Xuân Khánh,1400.0,,
G1NGS2,trung tâm thương mại,Sence City,1500.0,,
G1NGS2,trung tâm thương mại,Tiệm vải Đức Chúc,1900.0,,
6A3BD8,trường học,Trường Trung học cơ sở Yên Nghĩa,398.0,,
6A3BD8,trường học,Trường Tiểu học Yên Nghĩa,571.0,,
6A3BD8,trường học,Trường Tiểu học Lê Trọng Tấn,753.0,,
6A3BD8,bệnh viện,Bệnh viện Nhi Hà Nội,1100.0,,
6A3BD8,công viên,Công viên Âm nhạc Đô Nghĩa,822.0,,
6A3BD8,công viên,Quảng trường,1200.0,,
6A3BD8,công viên,Vườn hoa,1200.0,,
6A3BD8,siêu thị,T Mart,1600.0,,
DFYBPH,trường học,Trường Trung học cơ sở Trần Quang Khải,1400.0,,
DFYBPH,trường học,Trường Trung học phổ thông Phạm Phú Thứ,1500.0,,
4PERVF,trường học,Trường Trung học phổ thông Nguyễn Trãi,662.0,,
4PERVF,trường học,Trường Tiểu học Võ Thị Sáu,1400.0,,
4PERVF,trường học,Trường Trung học cơ sở Lương Thế Vinh,1500.0,,
4PERVF,bệnh viện,Bệnh viện Tâm thần thành phố Đà Nẵng,1400.0,,
4PERVF,siêu thị,BÁCH HOÁ XANH TRẦN ĐÌNH TRI,1300.0,,
4PERVF,siêu thị,Nhà May,1800.0,,
67XM58,trường học,Trường Tiểu học Anh Dũng,1100.0,,
67XM58,trường học,Trường Quốc tế QSI Hải Phòng,1700.0,,
67XM58,bệnh viện,Trung tâm Y tế Dương Kinh,888.0,,
PMDA5G,trường học,Trường Tiểu học Thuỵ An,946.0,,
PMDA5G,trường học,Trường Trung học cơ sở Thuỵ An,1500.0,,
GVH7U2,chợ,Chợ Hòa Xuân,423.0,,
