ma_bds,loai_tien_ich,ten_tien_ich,khoảng cách,latitude,longitude
EPF3J4,trung tâm thương mại,Lotteria,786.0,,
EPF3J4,trung tâm thương mại,Vạn Hạnh Mall,816.0,,
AES27Y,chợ,Chợ Phú Lạc,1900.0,,
AES27Y,trường học,Trường Tiểu học Lê Quý Đôn,219.0,,
AES27Y,trường học,"Trường Tiểu học, Trung học Cơ sở, Trung học Phổ thông Albert Einstein",1200.0,,
AES27Y,trường học,Trường Trung học cơ sở Phong Phú,1600.0,,
AES27Y,công viên,đồng cỏ lau 3,1700.0,,
AES27Y,công viên,đồng cỏ lau 2,1800.0,,
AES27Y,công viên,Công viên Lovera Park (Khu 2),1800.0,,
67MF28,chợ,Chợ Văn Thánh,727.0,,
67MF28,chợ,Chợ Thảo Điền,1500.0,,
67MF28,chợ,Chợ Thị Nghè,1600.0,,
67MF28,trường học,Trường Trung học cơ sở Đống Đa,358.0,,
67MF28,trường học,Trường Trung học phổ thông Gia Định,430.0,,
67MF28,trường học,Trường Tiểu học Đống Đa,501.0,,
67MF28,công viên,Khu du lịch Văn Thánh,781.0,,
67MF28,công viên,Công viên Tân Cảng,939.0,,
67MF28,công viên,Chung cư City Garden,1200.0,,
67MF28,siêu thị,WinMart,816.0,,
67MF28,siêu thị,Co.op Mart,884.0,,
67MF28,siêu thị,Siêu Thị Vive Gourmet Food & Wine,1200.0,,
JTFGA0,chợ,Chợ Nhị Thiên Đường,514.0,,
JTFGA0,chợ,Chợ Xóm Củi,687.0,,
JTFGA0,chợ,Chợ Lò Than,865.0,,
JTFGA0,trường học,Trường Tiểu học Hoàng Minh Đạo,275.0,,
JTFGA0,trường học,"Trường Mầm non Pathway Tuệ Đức - Cơ sở Bông Sao, Quận 8",347.0,,
JTFGA0,trường học,Trường Trung học cơ sở Inspire - Khai Nguyên - Cơ sở Quận 8,434.0,,
JTFGA0,bệnh viện,Bệnh viện Ngọc Phú,780.0,,
JTFGA0,bệnh viện,Trung tâm Y tế Dự phòng Quận 8,945.0,,
JTFGA0,bệnh viện,Trạm y tế phường 9 quận 8,1100.0,,
JTFGA0,công viên,Công viên Bông Sao,470.0,,
JTFGA0,công viên,Công viên Chánh Hưng,921.0,,
JTFGA0,công viên,Cong Vien Duong 4,1000.0,,
JTFGA0,siêu thị,Siêu thị Co.opmart Tuy Lý Vương,899.0,,
JTFGA0,siêu thị,Cửa Hàng Zakka Nautrals - Tạ Quang Bửu,921.0,,
JTFGA0,siêu thị,Siêu thị Satra Mart - Phạm Hùng,1500.0,,
JTFGA0,trung tâm thương mại,Tạp Hóa 305,596.0,,
JTFGA0,trung tâm thương mại,Tạp Hóa Hồng Linh,630.0,,
JTFGA0,trung tâm thương mại,Chợ Đại Quang Minh,1400.0,,
21JK7Z,chợ,Chợ Long Kiểng,374.0,,
21JK7Z,chợ,Chợ Tân Kiểng 1,513.0,,
21JK7Z,chợ,Chợ Hãng Phân,845.0,,
21JK7Z,trường học,Trường Tiểu học Vĩnh Hội,208.0,,
21JK7Z,trường học,Trường Tiểu học Bán trú Đống Đa,387.0,,
21JK7Z,trường học,Trường Tiểu học Nguyễn Huệ 3,388.0,,
21JK7Z,bệnh viện,Bệnh viện Phước An,344.0,,
21JK7Z,bệnh viện,Bệnh viện Đa khoa Tân Hưng,783.0,,
21JK7Z,bệnh viện,Trung Tâm Y Tế Dự Phòng - Phòng Khám Tiêm Phòng,1100.0,,
21JK7Z,công viên,Công viên Phường 5,443.0,,
21JK7Z,công viên,Công viên Khánh Hội,642.0,,
21JK7Z,công viên,Công viên Phường 12,1000.0,,
21JK7Z,siêu thị,Co.op Food,261.0,,
21JK7Z,siêu thị,Satra Foods,354.0,,
21JK7Z,siêu thị,Chợ 200,634.0,,
21JK7Z,trung tâm thương mại,Thu,784.0,,
21JK7Z,trung tâm thương mại,Trung Tâm Mua Sắm Russian,1100.0,,
21JK7Z,trung tâm thương mại,Tạp Hóa Quỳnh Loan,1300.0,,
KR7G1C,chợ,Chợ Bình Trị Đông,1900.0,,
KR7G1C,chợ,Chợ Bà Hom,2000.0,,
KR7G1C,trường học,Trường Tiểu học Nguyễn Công Trứ,318.0,,
KR7G1C,trường học,Trường Trung học phổ thông Nguyễn Hữu Cảnh,664.0,,
KR7G1C,trường học,Trường Trung học cơ sở Bình Trị Đông A,1200.0,,
KR7G1C,bệnh viện,Bệnh viện Đa khoa Bình Tân,956.0,,
KR7G1C,siêu thị,Siêu thị Co.opmart Bình Tân 2,784.0,,
KR7G1C,siêu thị,Túi Giấy Giá Rẻ,856.0,,
KR7G1C,siêu thị,Bách Hóa Xanh,1900.0,,
21KQ5Z,chợ,Chợ Tân Phú 2,513.0,,
21KQ5Z,chợ,Chợ Hiệp Tân,895.0,,
21KQ5Z,chợ,Chợ Bốn Xã mới,953.0,,
21KQ5Z,trường học,Trường Tiểu Học Phan Chu Trinh,176.0,,
21KQ5Z,trường học,Trường Tiểu học Duy Tân,689.0,,
21KQ5Z,trường học,Trường Trung học cơ sở Đồng Khởi,732.0,,
21KQ5Z,bệnh viện,Bệnh viện Đa khoa Tân Phú,1700.0,,
21KQ5Z,công viên,Địa đạo Phú Thọ Hòa,657.0,,
21KQ5Z,công viên,Công viên Tân Phú,1200.0,,
21KQ5Z,công viên,Lương Thế Vinh,1700.0,,
21KQ5Z,siêu thị,Cửa hàng nội thất Auli Star,651.0,,
21KQ5Z,siêu thị,Bách Hóa Xanh,690.0,,
21KQ5Z,siêu thị,Phụ Kiện Bida Minh Điền,767.0,,
21KQ5Z,trung tâm thương mại,Cửa Hàng Gạo Hạt Ngọc Trời,282.0,,
21KQ5Z,trung tâm thương mại,Cửa Hàng Thực Phẩm Tiện Lợi Satra Food,1100.0,,
AENCQY,chợ,Chợ Tân Thuận,542.0,,
AENCQY,chợ,Chợ Cư xá Ngân hàng,959.0,,
AENCQY,chợ,Chợ Long Kiểng,1400.0,,
AENCQY,trường học,Trường Trung học cơ sở Khánh Hội,185.0,,
AENCQY,trường học,Trường Tiểu học Nguyễn Thái Bình,282.0,,
AENCQY,trường học,Trường Trung học cơ sở Tăng Bạt Hổ,457.0,,
AENCQY,bệnh viện,Trung Tâm Y Tế Dự Phòng - Phòng Khám Tiêm Phòng,1400.0,,
AENCQY,bệnh viện,BỆNH VIỆN MẮT,1800.0,,
AENCQY,bệnh viện,Bệnh viện Đa khoa Khánh Hội,1900.0,,
AENCQY,công viên,Công viên Tôn Thất Thuyết,310.0,,
AENCQY,công viên,Eco Green Central Park,1200.0,,
AENCQY,công viên,Công viên thú cưng Empire City,1400.0,,
AENCQY,siêu thị,Night market,906.0,,
AENCQY,siêu thị,Chợ 200,981.0,,
AENCQY,siêu thị,Co.op Food,1200.0,,
AENCQY,trung tâm thương mại,Thu,1600.0,,
AENCQY,trung tâm thương mại,SALA Shopping Mall Thiso mall,1800.0,,
CJVAGB,chợ,Chợ Nhật Tảo,220.0,,
CJVAGB,chợ,Chợ Nguyễn Tri Phương,296.0,,
CJVAGB,chợ,Khu chợ nhỏ,657.0,,
CJVAGB,trường học,Trường Tiểu Học Dương Minh Châu,202.0,,
CJVAGB,trường học,Trường Trung học cơ sở Nguyễn Tri Phương,250.0,,
CJVAGB,trường học,Trường Trung học cơ sở Hoàng Văn Thụ,352.0,,
CJVAGB,bệnh viện,Phòng Khám Đa Khoa An Phúc,500.0,,
CJVAGB,bệnh viện,Phòng khám đa khoa quốc tế Nhân Hậu,535.0,,
CJVAGB,bệnh viện,Trung Tâm Chẩn Đoán Y Khoa Medic - BV Hòa Hảo,565.0,,
CJVAGB,công viên,Phố đi bộ đêm Kỳ đài Quang Trung,328.0,,
CJVAGB,công viên,Công viên Dạ Trạch,644.0,,
CJVAGB,công viên,Công viên Văn Lang,685.0,,
CJVAGB,siêu thị,Coopmart Lý Thường Kiệt,466.0,,
CJVAGB,siêu thị,Của Hàng Tạp Hóa TA,696.0,,
CJVAGB,siêu thị,Co.opmart Mini,702.0,,
CJVAGB,trung tâm thương mại,Parkson Hùng Vương,750.0,,
CJVAGB,trung tâm thương mại,Lotteria,831.0,,
CJVAGB,trung tâm thương mại,Lotte Department Store,851.0,,
674EU8,chợ,Chợ Cầu Đồng,1100.0,,
674EU8,chợ,Chợ Thạnh Xuân,1700.0,,
674EU8,chợ,Chợ Vườn Lài,2000.0,,
674EU8,trường học,Trường Trung học phổ thông Đông Dương,1100.0,,
674EU8,trường học,Trường Trung học phổ thông Thạnh Lộc,1400.0,,
674EU8,trường học,Trường Trung học cơ sở An Phú Đông,1500.0,,
674EU8,bệnh viện,Phòng Khám Đa Khoa Hữu Nghị,1900.0,,
674EU8,công viên,"Công viên Gò Sao , Thạnh Xuân, Quận 12",970.0,,
674EU8,công viên,Công viên Chung cư Phú An,1900.0,,
674EU8,siêu thị,FamilyMart,1100.0,,
674EU8,siêu thị,WinMart,1100.0,,
67KME8,chợ,Chợ Nguyễn Chế Nghĩa,68.0,,
67KME8,chợ,Chợ Lò Than,322.0,,
67KME8,chợ,Chợ Nhị Thiên Đường,553.0,,
67KME8,trường học,Trường Trung học phổ thông Võ Văn Kiệt,172.0,,
67KME8,trường học,Trung Tâm Hướng Nghiệp Quận 6,444.0,,
67KME8,trường học,Trường Tiểu học Nguyễn Huệ,468.0,,
67KME8,bệnh viện,Trung tâm Y tế Dự phòng Quận 8,1200.0,,
67KME8,bệnh viện,Bệnh viện Công an Thành phố Hồ Chí Minh,1200.0,,
67KME8,bệnh viện,Bệnh viện Y học Cổ truyền Thành phố Hồ Chí Minh (Cơ sở 2),1700.0,,
67KME8,công viên,Công viên Lê Lợi,682.0,,
67KME8,công viên,Công viên Cửu Long,888.0,,
67KME8,công viên,Công viên Cây Mai,1200.0,,
67KME8,siêu thị,Siêu thị Co.opmart Tuy Lý Vương,246.0,,
67KME8,siêu thị,Co.opmart Hậu Giang,1400.0,,
67KME8,siêu thị,Siêu thị Điện máy Chợ Lớn,1700.0,,
67KME8,trung tâm thương mại,Tạp Hóa Hồng Linh,519.0,,
67KME8,trung tâm thương mại,Satra Centre Mall,577.0,,
67KME8,trung tâm thương mại,Chợ vải Soái Kình Lâm,1100.0,,
7BRX4A,chợ,Chợ Chim Xanh,580.0,,
7BRX4A,chợ,Chợ Hoa Tươi Đầm Sen,846.0,,
7BRX4A,chợ,Chợ Phú Trung,871.0,,
7BRX4A,trường học,Trường Tiểu học Đại Thành,83.0,,
7BRX4A,trường học,Trường Trung học phổ thông Hai Bà Trưng,281.0,,
7BRX4A,trường học,Trường Tiểu học Nguyễn Thị Nhỏ,349.0,,
7BRX4A,bệnh viện,Trung Tâm Hiến Múa Nhân Đạo,795.0,,
7BRX4A,bệnh viện,Bệnh viện Trưng Vương,958.0,,
7BRX4A,bệnh viện,Bệnh viện Đa khoa Lãnh Binh Thăng,1100.0,,
7BRX4A,công viên,Công viên Tân Phước,526.0,,
7BRX4A,công viên,Công viên Phú Hòa,615.0,,
7BRX4A,công viên,Công viên Lãnh Binh Thăng,847.0,,
7BRX4A,siêu thị,Siêu Thị Co.opMart - Phú Thọ,273.0,,
7BRX4A,siêu thị,VinMart+,1400.0,,
7BRX4A,siêu thị,Co.opmart Mini,1600.0,,
7BRX4A,trung tâm thương mại,Lotte Department Store,1100.0,,
7BRX4A,trung tâm thương mại,Lotteria,1200.0,,
7BRX4A,trung tâm thương mại,Bách hóa tổng hợp,1500.0,,
RZNMNJ,chợ,Chợ An Hội,1300.0,,
RZNMNJ,chợ,Chợ Tân Trụ,1500.0,,
RZNMNJ,chợ,Chợ Hạnh Thông Tây,1900.0,,
RZNMNJ,trường học,Trường Trung học cơ sở &Trung học phổ thông Bạch Đằng,638.0,,
RZNMNJ,trường học,Trường cấp 1-2 Tân Sơn,786.0,,
RZNMNJ,trường học,"Trường Tiểu Học, Trung học cơ sở&Trung học phổ thông Hermann Gmeiner",1000.0,,
RZNMNJ,công viên,Isuzu sidewalk park,1100.0,,
RZNMNJ,công viên,Công viên Nguyễn Sỹ Sách,1200.0,,
RZNMNJ,công viên,Mercedes Sidewalk park,1600.0,,
RZNMNJ,siêu thị,Co-opmart Liên Hiệp Thành phố Hồ Chí Minh,1300.0,,
RZNMNJ,siêu thị,Siêu Thị Tiện Lợi Citi Mart,1400.0,,
RZNMNJ,siêu thị,Emart Phan Huy Ích,1500.0,,
SKKD15,chợ,Chợ Tân Phú 2,630.0,,
SKKD15,chợ,Circle K,771.0,,
SKKD15,chợ,Co.op Food - Trịnh Đình Thảo,779.0,,
SKKD15,trường học,Trường Tiểu Học Phan Chu Trinh,431.0,,
SKKD15,trường học,Trường Trung học cơ sở Đồng Khởi,494.0,,
SKKD15,trường học,Trường Tiểu học Duy Tân,643.0,,
SKKD15,bệnh viện,Bệnh viện Đa khoa Tân Phú,1400.0,,
SKKD15,công viên,Địa đạo Phú Thọ Hòa,425.0,,
SKKD15,công viên,Công viên Tân Phú,842.0,,
SKKD15,công viên,Lương Thế Vinh,1700.0,,
SKKD15,siêu thị,Phụ Kiện Bida Minh Điền,566.0,,
SKKD15,siêu thị,USAMua - Mua Hàng Mỹ,607.0,,
SKKD15,siêu thị,Siêu Thị Auchan Lũy Bán Bích,686.0,,
SKKD15,trung tâm thương mại,Cửa Hàng Gạo Hạt Ngọc Trời,339.0,,
SKKD15,trung tâm thương mại,Cửa Hàng Thực Phẩm Tiện Lợi Satra Food,1400.0,,
SKKD15,trung tâm thương mại,Bách hóa tổng hợp,1900.0,,
KWDX6C,chợ,Chợ Huỳnh Văn Chính,426.0,,
KWDX6C,chợ,Chợ Phú Trung,534.0,,
KWDX6C,chợ,Co.op Food - Trịnh Đình Thảo,605.0,,
KWDX6C,trường học,Trường Trung học phổ thông Nhân Việt,326.0,,
KWDX6C,trường học,Trường Tiểu học Huỳnh Văn Chính,350.0,,
KWDX6C,trường học,Trường Tiểu học Hồ Văn Cường,506.0,,
KWDX6C,bệnh viện,Bệnh viện Đa khoa Tân Phú,735.0,,
KWDX6C,bệnh viện,Trung Tâm Hiến Múa Nhân Đạo,1800.0,,
KWDX6C,bệnh viện,Bệnh viện 1A,2000.0,,
KWDX6C,công viên,Công viên Tân Phú,734.0,,
KWDX6C,công viên,Công viên Phú Hòa,1100.0,,
KWDX6C,công viên,Địa đạo Phú Thọ Hòa,1200.0,,
KWDX6C,siêu thị,USAMua - Mua Hàng Mỹ,570.0,,
KWDX6C,siêu thị,Siêu Thị Auchan Lũy Bán Bích,777.0,,
KWDX6C,siêu thị,Phụ Kiện Bida Minh Điền,1300.0,,
KWDX6C,trung tâm thương mại,Bách hóa tổng hợp,1000.0,,
KWDX6C,trung tâm thương mại,Cửa Hàng Gạo Hạt Ngọc Trời,1500.0,,
CRHTXB,chợ,Chợ Bình Tiên,469.0,,
CRHTXB,chợ,Chợ Bình Tây,590.0,,
CRHTXB,chợ,Chợ Nguyễn Chế Nghĩa,655.0,,
CRHTXB,trường học,Trường Trung học cơ sở Phạm Đình Hổ,109.0,,
CRHTXB,trường học,Trường Trung học phổ thông Phạm Phú Thứ,173.0,,
CRHTXB,trường học,Trường Tiểu học Nhật Tảo,195.0,,
CRHTXB,bệnh viện,Bệnh viện Đa khoa Bình Phú,1500.0,,
CRHTXB,bệnh viện,Bệnh viện Công an Thành phố Hồ Chí Minh,1500.0,,
CRHTXB,bệnh viện,Trung tâm Y tế Dự phòng Quận 8,1700.0,,
CRHTXB,công viên,Công viên Lê Lợi,326.0,,
CRHTXB,công viên,Công viên Cửu Long,913.0,,
CRHTXB,công viên,Công viên Cây Mai,999.0,,
CRHTXB,siêu thị,Siêu thị Co.opmart Tuy Lý Vương,741.0,,
CRHTXB,siêu thị,Co.opmart Hậu Giang,860.0,,
CRHTXB,siêu thị,Siêu thị MM Mega Market Bình Phú,1900.0,,
CRHTXB,trung tâm thương mại,Satra Centre Mall,109.0,,
CRHTXB,trung tâm thương mại,Tạp Hóa Hồng Linh,1100.0,,
CRHTXB,trung tâm thương mại,Chợ vải Soái Kình Lâm,1200.0,,
49KPUF,trường học,Trường Trung học phổ thông Tân Phong,142.0,,
49KPUF,trường học,Trường Quốc tế Bắc Mỹ,595.0,,
49KPUF,trường học,Trường Quốc tế Việt Nam - Phần Lan,634.0,,
49KPUF,bệnh viện,Bệnh Viện Đa Khoa Quốc Tế Nam Sài Gòn,949.0,,
49KPUF,bệnh viện,Bệnh viện Phục hồi chức năng - Điều trị bệnh nghề nghiệp,1700.0,,
49KPUF,bệnh viện,Nha Khoa SingDent,1700.0,,
49KPUF,công viên,Công viên Ven sông,1400.0,,
49KPUF,siêu thị,Trung Tâm Mua Sắm Vivo City,1300.0,,
49KPUF,siêu thị,Citimart,1400.0,,
49KPUF,siêu thị,Daddy's House Nhà Bè,1600.0,,
49KPUF,trung tâm thương mại,SC VivoCity,1300.0,,
49KPUF,trung tâm thương mại,LOTTE Mart Quận 7,1800.0,,
49KPUF,trung tâm thương mại,Lotte Department Store,1900.0,,
5KVQ47,chợ,Chợ Thạnh Xuân,808.0,,
5KVQ47,trường học,Trường Trung Học Cơ Sở Lương Thế Vinh,807.0,,
5KVQ47,trường học,Trường Tiểu học Hà Huy Giáp,1100.0,,
5KVQ47,trường học,Trường Trung học cơ sở Trần Hưng Đạo,1200.0,,
PX5XMG,chợ,Chợ Nguyễn Đình Chiểu,178.0,,
PX5XMG,chợ,Bách Hóa Xanh - 2C - 2D Phùng Văn Cung,1000.0,,
PX5XMG,chợ,Chợ Cây Quéo,1000.0,,
PX5XMG,trường học,Trường Tiểu học Cổ Loa,250.0,,
PX5XMG,trường học,Trường Trung học cơ sở Độc Lập,433.0,,
PX5XMG,trường học,Trường THCS & THPT Đức Trí - Cơ sở 2,478.0,,
PX5XMG,bệnh viện,Trạm Y Tế Phường 7 Quận Phú Nhuận,885.0,,
PX5XMG,bệnh viện,Bệnh viện Đa khoa Phú Nhuận,1000.0,,
PX5XMG,bệnh viện,Viện Y Dược học Dân tộc,1100.0,,
PX5XMG,công viên,Công viên Gia Định,973.0,,
PX5XMG,công viên,Botanica Premier Residential Park,1200.0,,
PX5XMG,công viên,Công viên Văn hóa Phú Nhuận,1300.0,,
PX5XMG,siêu thị,CO.OP Mart Nguyễn Kiệm,477.0,,
PX5XMG,siêu thị,Siêu Thị Tiện Lợi Nam An,1100.0,,
PX5XMG,siêu thị,BambooBebe Việt Nam,1200.0,,
PX5XMG,trung tâm thương mại,Toà Nhà Parkson CT Plaza,1700.0,,
PX5XMG,trung tâm thương mại,Saigon Airport Plaza,1800.0,,
65BAV8,chợ,Chợ Đo Đạc,719.0,,
65BAV8,chợ,Chợ Bình Khánh,767.0,,
65BAV8,chợ,Chợ Bình Trưng,1600.0,,
65BAV8,trường học,Living English,311.0,,
65BAV8,trường học,Trường Trung học cơ sở Trần Quốc Toản,414.0,,
65BAV8,trường học,Trường Tiểu học Nguyễn Hiền,503.0,,
65BAV8,bệnh viện,Bệnh viện Quốc tế Mỹ AIH,653.0,,
65BAV8,bệnh viện,Family Practice,1800.0,,
65BAV8,công viên,Công Viên Lô N Chung Cư Bình Khánh,561.0,,
65BAV8,công viên,Cantavil Park,1000.0,,
65BAV8,công viên,Công viên dạ cầu Sài Gòn,1200.0,,
65BAV8,siêu thị,COOP Mart Food,724.0,,
65BAV8,siêu thị,Mega Market An Phú,842.0,,
65BAV8,siêu thị,WinMart,1100.0,,
65BAV8,trung tâm thương mại,Tiệm Vàng Bảo Uyên,755.0,,
65BAV8,trung tâm thương mại,thu hà,825.0,,
65BAV8,trung tâm thương mại,Vincom Megamall Thảo Điền,1000.0,,
SHY6G5,chợ,Chợ Campuchia,321.0,,
SHY6G5,chợ,Chợ Lê Hồng Phong,323.0,,
SHY6G5,chợ,Chợ Hoa Hồ Thị Kỷ,481.0,,
SHY6G5,trường học,Trường Trung học phổ thông Nguyễn An Ninh,117.0,,
SHY6G5,trường học,Trường Tiểu học Trần Nhân Tôn,180.0,,
SHY6G5,trường học,Trung Tâm Tin Học Trường ĐH Khoa Học Tự Nhiên,202.0,,
SHY6G5,bệnh viện,Bệnh viện 30 Tháng 4,400.0,,
SHY6G5,bệnh viện,Bệnh Viện Hòa Hảo,518.0,,
SHY6G5,bệnh viện,Trung Tâm Chẩn Đoán Y Khoa Medic - BV Hòa Hảo,525.0,,
SHY6G5,công viên,Bãi Cỏ - Trần Nhân Tôn,10.0,,
SHY6G5,công viên,Công viên Hòa Bình,224.0,,
SHY6G5,công viên,Công viên Chợ Quán,290.0,,
SHY6G5,siêu thị,B's mart,273.0,,
SHY6G5,siêu thị,Familymart,359.0,,
SHY6G5,siêu thị,Circle k,462.0,,
SHY6G5,trung tâm thương mại,Trung tâm Thương Mại An Đông Plaza,518.0,,
SHY6G5,trung tâm thương mại,Cừa hàng Saigon Hobby,587.0,,
SHY6G5,trung tâm thương mại,Trung Tâm Mua Sắm Nowzone - Nguyễn Văn Cừ,853.0,,
0ZRCX9,trường học,Trường Trung học phổ thông Trung Phú,1300.0,,
7KMFWA,trường học,Trường Trung học cơ sở Long Bình,564.0,,
7KMFWA,trường học,Trường Trung học phổ thông Nguyễn Văn Tăng,1100.0,,
7KMFWA,trường học,Trường Tiểu học Long Bình,1100.0,,
7KMFWA,siêu thị,HiepDoanShop,1900.0,,
7KMFWA,siêu thị,King Food Mart - S10.02 Vinhomes Grand Park,1900.0,,
7KMFWA,trung tâm thương mại,Phố Thương Mại,1900.0,,
6S9038,chợ,Chợ Hiệp Thành,1700.0,,
6S9038,trường học,Trường Trung học cơ sở Nguyễn Trung Trực,987.0,,
6S9038,trường học,Trường Tiểu học Trần Quốc Toản,1100.0,,
6S9038,trường học,Trường Tiểu học Nguyễn Trãi,1200.0,,
6S9038,bệnh viện,188 Beauty Spa quận 12 | Viện thẩm mỹ hàng đầu tpHCM,1600.0,,
6S9038,siêu thị,CoopMart Hiệp Thành,1600.0,,
6S9038,trung tâm thương mại,Cửa Hàng Sữa Dony,614.0,,
6S9038,trung tâm thương mại,Tạp Hóa Út Huệ,712.0,,
6S9038,trung tâm thương mại,thảo nguyên 1A,1000.0,,
6S0KT8,chợ,Chợ Phạm Thế Hiển,703.0,,
6S0KT8,chợ,Chợ Hòa Bình,1200.0,,
6S0KT8,chợ,Chợ Ba Đình,1300.0,,
6S0KT8,trường học,Trường Tiểu học Thái Hưng,512.0,,
6S0KT8,trường học,Trường Tiểu học Vàm Cỏ Đông,541.0,,
6S0KT8,trường học,Trung Tâm Giáo dục nghề nghiệp - Giáo dục thường xuyên Quận 8,637.0,,
6S0KT8,bệnh viện,Bệnh viện Đa khoa Chánh Hưng,212.0,,
6S0KT8,bệnh viện,Bệnh viện Ngọc Phú,822.0,,
6S0KT8,bệnh viện,Trạm y tế phường 9 quận 8,975.0,,
6S0KT8,công viên,Công viên Tạ Quang Bữu,324.0,,
6S0KT8,công viên,Công Viên Dương 4,788.0,,
6S0KT8,công viên,Cong Vien Duong 4,797.0,,
6S0KT8,siêu thị,AEON Tạ Quang Bửu,185.0,,
6S0KT8,siêu thị,Siêu thị Satra Mart - Phạm Hùng,727.0,,
6S0KT8,siêu thị,Cửa Hàng Zakka Nautrals - Tạ Quang Bửu,817.0,,
6S0KT8,trung tâm thương mại,Parc Mall,275.0,,
6S0KT8,trung tâm thương mại,Centre Mall Phạm Hùng,756.0,,
6S0KT8,trung tâm thương mại,Tạp Hóa 305,1400.0,,
37PDWQ,chợ,Chợ Nguyễn Văn Trỗi,61.0,,
37PDWQ,chợ,Chợ Phú Nhuận,842.0,,
37PDWQ,chợ,Chợ Hòa Hưng,1100.0,,
37PDWQ,trường học,Trường Tiểu học Trương Quyền,314.0,,
37PDWQ,trường học,Trường Tiểu học Trần Quang Diệu,334.0,,
37PDWQ,trường học,Trường Tiểu Học Trương Minh Giang,335.0,,
37PDWQ,bệnh viện,Bệnh viện An Sinh,519.0,,
37PDWQ,bệnh viện,Bệnh viện Tai Mũi Họng Thành phố Hồ Chí Minh,524.0,,
37PDWQ,bệnh viện,Bệnh viện Y học cổ truyền Thành phố Hồ Chí Minh,875.0,,
37PDWQ,công viên,Đài liệt sĩ Quận 3,578.0,,
37PDWQ,công viên,Công viên Thích Quảng Đức,1500.0,,
37PDWQ,công viên,Công viên Lê Văn Tám,1500.0,,
37PDWQ,siêu thị,Co.op Food,53.0,,
37PDWQ,siêu thị,Co.opMart,63.0,,
37PDWQ,siêu thị,Circle k,255.0,,
37PDWQ,trung tâm thương mại,Tạp Hóa Thu Bé Bự,1100.0,,
37PDWQ,trung tâm thương mại,Vincom Plaza Ba Tháng Hai,1200.0,,
37PDWQ,trung tâm thương mại,MIA  Luggage store,1300.0,,
6SWAW8,chợ,Chợ Chiều,483.0,,
6SWAW8,chợ,Chợ Thái Bình,494.0,,
6SWAW8,chợ,Chợ Vườn Chuối,706.0,,
6SWAW8,trường học,Trường Tiểu học Nguyễn Huệ,103.0,,
6SWAW8,trường học,Trường Tiểu học Lê Ngọc Hân,209.0,,
6SWAW8,trường học,Trường Trung học phổ thông Bùi Thị Xuân,294.0,,
6SWAW8,bệnh viện,Bệnh Viện Mắt Sài Gòn,99.0,,
6SWAW8,bệnh viện,Bệnh viện Từ Dũ (khu M),695.0,,
6SWAW8,bệnh viện,Bệnh viện Da liễu,716.0,,
6SWAW8,công viên,Công viên Tao Đàn,431.0,,
6SWAW8,công viên,Công viên 23 tháng 9,481.0,,
6SWAW8,công viên,Công viên Thích Quảng Đức,607.0,,
6SWAW8,siêu thị,Circle K,276.0,,
6SWAW8,siêu thị,Satra Foods,314.0,,
6SWAW8,siêu thị,Trung Tâm Thương Mại Sense Market,406.0,,
6SWAW8,trung tâm thương mại,Tạp Hóa Hùng Hà,536.0,,
6SWAW8,trung tâm thương mại,Tạp Hóa Anh Duy,635.0,,
6SWAW8,trung tâm thương mại,TTTM RomeA,770.0,,
85WFJ3,chợ,Chợ Campuchia,107.0,,
85WFJ3,chợ,Chợ Lê Hồng Phong,190.0,,
85WFJ3,chợ,Chợ Hoa Hồ Thị Kỷ,338.0,,
85WFJ3,trường học,Trung Tâm Tin Học Trường ĐH Khoa Học Tự Nhiên,134.0,,
85WFJ3,trường học,Trường Trung học phổ thông Nguyễn An Ninh,338.0,,
85WFJ3,trường học,Trường Cao Đẳng Phát Thanh Truyền Hình 2,343.0,,
85WFJ3,bệnh viện,Phòng Thí Nghiệm - Kiểm Tra Sức Khoẻ,405.0,,
85WFJ3,bệnh viện,Viện thấm mỹ Bác sĩ Minh,582.0,,
85WFJ3,bệnh viện,Bệnh viện 30 Tháng 4,588.0,,
85WFJ3,công viên,Bãi Cỏ - Trần Nhân Tôn,218.0,,
85WFJ3,công viên,Công viên Chợ Quán,376.0,,
85WFJ3,công viên,Công viên số 1 Lý Thái Tổ,405.0,,
85WFJ3,siêu thị,B's mart,485.0,,
85WFJ3,siêu thị,Familymart,537.0,,
85WFJ3,siêu thị,FamilyMart,555.0,,
85WFJ3,trung tâm thương mại,Cừa hàng Saigon Hobby,440.0,,
85WFJ3,trung tâm thương mại,Trung Tâm Mua Sắm Nowzone - Nguyễn Văn Cừ,628.0,,
85WFJ3,trung tâm thương mại,Trung Tâm Mua Sắm Nowzone,632.0,,
UYJPJS,chợ,Chợ Nancy,390.0,,
UYJPJS,chợ,Chợ Cầu Dừa,668.0,,
UYJPJS,chợ,Chợ Cô Giang,855.0,,
UYJPJS,trường học,Trường Tiểu học Chương Dương,261.0,,
UYJPJS,trường học,Trường Quốc Tế American,404.0,,
UYJPJS,trường học,Trường Tiểu học Trần Hưng Đạo,438.0,,
UYJPJS,bệnh viện,Bệnh Viện Thẩm Mỹ Siam Thailand,482.0,,
UYJPJS,bệnh viện,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh,714.0,,
