address,total_price,price_per_m2,area_calculated,latitude,longitude,center_distance_km,số phòng ngủ,số phòng tắm,diện tích sử dụng
"10-12 đường số 59, P.10, Q.6, TP.HCM",39000000.0,196.26,198715.9889941914,10.7894770871743,106.71518267732792,2.0665989728162653,1.0,1.0,730m²
"1c Mai Văn Vĩnh, P.Tân Kiểng, Q.7, TP.HCM",26500000.0,234.72,112900.47716428085,10.817512396813715,106.65815452775716,6.115209074846599,9.0,8.0,
"Nguyễn Trãi, P.2, Q.5, TP.HCM",42000000.0,610.46,68800.57661435638,10.759413445171674,106.66502965200614,4.347932479156652,1.0,4.0,301.90m²
"176C Trường Sa, P.1, Q.Bình Thạnh, TP.HCM",50000000.0,416.31,120102.80800365112,10.807223978387729,106.71527104430798,3.5167408814849654,6.0,6.0,690.90m²
"1071 Hoàng Sa, P.11, Q.3, TP.HCM",13500000.0,453.02,29800.008829632246,10.756095277880936,106.7175149553082,3.3097991034540857,6.0,7.0,140.80m²
"71 Trần Quang Diệu, P.13, Q.3, TP.HCM",14000000.0,486.11,28800.065828721894,10.810592461250176,106.67898403028168,4.05186532839147,3.0,3.0,81.40m²
"924/3B/2 An Phú Đông 12, P.An Phú Đông, Q.12, TP.HCM",12000000.0,64.86,185013.87604070306,10.790070053184753,106.70439986869792,1.2804029110109136,1.0,1.0,
"268 Hưng Phú, P.8, Q.8, TP.HCM",11200000.0,274.5,40801.45719489982,10.758331104917078,106.70661700370549,2.51405053940954,2.0,2.0,49.10m²
"Hà Huy Giáp, P.Thạnh Lộc, Q.12, TP.HCM",27000000.0,86.01,313916.9863969306,10.780084958553752,106.71354660076494,1.5882143548742218,5.0,2.0,291.70m²
"Lê Cơ, P.An Lạc, Q.Bình Tân, TP.HCM",16000000.0,142.61,112194.09578570927,10.779879502652072,106.59334889544654,11.557902074305485,4.0,2.0,196.60m²
"29 Tân Hóa, P.14, Q.6, TP.HCM",5500000.0,206.76,26600.889920680984,10.743483736726812,106.7058983012416,4.08509789963753,2.0,2.0,53.20m²
"137 Hoàng Hữu Nam, Tân Phú, Q.9, TP.HCM",9400000.0,149.92,62700.106723585915,10.786042007359471,106.61989146166349,8.682534468988369,1.0,1.0,56.20m²
"đường số 5, P.Bình Thuận, Q.7, TP.HCM",10500000.0,222.83,47121.12372660772,10.79286047784519,106.66283120578086,4.214617101481905,4.0,3.0,172.48m²
"224A Bạch Đằng, P.25, Q.Bình Thạnh, TP.HCM",20000000.0,307.69,65000.48750365628,10.805438859188138,106.70658439254355,2.9555396330411465,7.0,8.0,289.40m²
"224A Bạch Đằng, P.25, Q.Bình Thạnh, TP.HCM",20000000.0,307.69,65000.48750365628,10.809777399013504,106.72135867205624,4.119491921890497,7.0,8.0,289.40m²
"35 Nguyễn Bình, Xã Phú Xuân, H.Nhà Bè, TP.HCM",7000000.0,70.0,100000.0,10.68826965939519,106.73603286028869,10.902052185608186,2.0,1.0,
